Terran_Control_Tower 6116; Terran_Comsat_Station 6888; Terran_Barracks 2100; Terran_Expansion 8158; Terran_Refinery 2466; Terran_Barracks2 15344; Terran_Missile_Turret 11082; Terran_Supply_Depot 1390; Terran_Engineering_Bay 9914; Terran_Science_Facility 0; Terran_Machine_Shop 7688; Terran_Armory 5158; Terran_Starport 4974; Terran_Opening TwoFactory; Terran_Academy 5610; Terran_Bunker 0; Terran_Factory 3706; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 10824; Terran_Comsat_Station 8744; Terran_Barracks 2458; Terran_Expansion 5674; Terran_Refinery 2436; Terran_Barracks2 0; Terran_Missile_Turret 14468; Terran_Supply_Depot 1368; Terran_Engineering_Bay 8202; Terran_Science_Facility 12638; Terran_Machine_Shop 5484; Terran_Armory 7010; Terran_Starport 9670; Terran_Opening VultureHarass; Terran_Academy 7120; Terran_Bunker 6836; Terran_Factory 3702; 
Terran_Control_Tower 11028; Terran_Comsat_Station 12116; Terran_Barracks 2104; Terran_Expansion 5106; Terran_Refinery 2458; Terran_Barracks2 23838; Terran_Missile_Turret 14218; Terran_Supply_Depot 1394; Terran_Engineering_Bay 11514; Terran_Science_Facility 16708; Terran_Machine_Shop 5236; Terran_Armory 6794; Terran_Starport 9606; Terran_Opening SiegeExpand; Terran_Academy 10772; Terran_Bunker 0; Terran_Factory 3864; 
Terran_Control_Tower 11740; Terran_Comsat_Station 13210; Terran_Barracks 2410; Terran_Expansion 8760; Terran_Refinery 1995; Terran_Barracks2 16130; Terran_Missile_Turret 7910; Terran_Supply_Depot 1410; Terran_Engineering_Bay 6865; Terran_Science_Facility 27135; Terran_Machine_Shop 5155; Terran_Armory 11420; Terran_Starport 9115; Terran_Opening VultureHarass; Terran_Academy 11455; Terran_Bunker 0; Terran_Factory 3910; 
Terran_Control_Tower 8240; Terran_Comsat_Station 9425; Terran_Barracks 2120; Terran_Expansion 5910; Terran_Refinery 2500; Terran_Barracks2 12490; Terran_Missile_Turret 11980; Terran_Supply_Depot 1360; Terran_Engineering_Bay 9525; Terran_Science_Facility 29775; Terran_Machine_Shop 5020; Terran_Armory 11405; Terran_Starport 6890; Terran_Opening SiegeExpand; Terran_Academy 8095; Terran_Bunker 0; Terran_Factory 3740; 
Terran_Control_Tower 10350; Terran_Comsat_Station 11345; Terran_Barracks 2050; Terran_Expansion 9760; Terran_Refinery 2495; Terran_Barracks2 9020; Terran_Missile_Turret 13125; Terran_Supply_Depot 1410; Terran_Engineering_Bay 11115; Terran_Science_Facility 41845; Terran_Machine_Shop 5735; Terran_Armory 5495; Terran_Starport 8610; Terran_Opening TwoFactory; Terran_Academy 9955; Terran_Bunker 0; Terran_Factory 3725; 
Terran_Control_Tower 7350; Terran_Comsat_Station 14690; Terran_Barracks 2020; Terran_Expansion 9615; Terran_Refinery 2415; Terran_Barracks2 15615; Terran_Missile_Turret 17655; Terran_Supply_Depot 1405; Terran_Engineering_Bay 16625; Terran_Science_Facility 0; Terran_Machine_Shop 9675; Terran_Armory 5075; Terran_Starport 6140; Terran_Opening TwoFactory; Terran_Academy 12125; Terran_Bunker 0; Terran_Factory 3625; 
Terran_Control_Tower 12535; Terran_Comsat_Station 15030; Terran_Barracks 2055; Terran_Expansion 9015; Terran_Refinery 2465; Terran_Barracks2 0; Terran_Missile_Turret 7960; Terran_Supply_Depot 1395; Terran_Engineering_Bay 6990; Terran_Science_Facility 0; Terran_Machine_Shop 5050; Terran_Armory 6320; Terran_Starport 9390; Terran_Opening TwoFactory; Terran_Academy 13495; Terran_Bunker 0; Terran_Factory 3675; 
Terran_Control_Tower 7190; Terran_Comsat_Station 12470; Terran_Barracks 2060; Terran_Expansion 7240; Terran_Refinery 2470; Terran_Barracks2 16835; Terran_Missile_Turret 13750; Terran_Supply_Depot 1425; Terran_Engineering_Bay 12190; Terran_Science_Facility 0; Terran_Machine_Shop 5895; Terran_Armory 6295; Terran_Starport 5125; Terran_Opening VultureHarass; Terran_Academy 11090; Terran_Bunker 0; Terran_Factory 3750; 
Terran_Control_Tower 8175; Terran_Comsat_Station 16185; Terran_Barracks 2150; Terran_Expansion 10740; Terran_Refinery 2575; Terran_Barracks2 9705; Terran_Missile_Turret 12730; Terran_Supply_Depot 1405; Terran_Engineering_Bay 11595; Terran_Science_Facility 25525; Terran_Machine_Shop 6265; Terran_Armory 5875; Terran_Starport 6900; Terran_Opening TwoFactory; Terran_Academy 14475; Terran_Bunker 0; Terran_Factory 4020; 
Terran_Control_Tower 14620; Terran_Comsat_Station 12650; Terran_Barracks 2000; Terran_Expansion 8470; Terran_Refinery 2515; Terran_Barracks2 5870; Terran_Missile_Turret 8215; Terran_Supply_Depot 1405; Terran_Engineering_Bay 7235; Terran_Science_Facility 28410; Terran_Machine_Shop 6475; Terran_Armory 5995; Terran_Starport 13190; Terran_Opening TwoFactory; Terran_Academy 11345; Terran_Bunker 0; Terran_Factory 3735; 
Terran_Control_Tower 8085; Terran_Comsat_Station 9815; Terran_Barracks 2190; Terran_Expansion 10595; Terran_Refinery 2595; Terran_Barracks2 0; Terran_Missile_Turret 17700; Terran_Supply_Depot 1420; Terran_Engineering_Bay 15545; Terran_Science_Facility 0; Terran_Machine_Shop 9035; Terran_Armory 6170; Terran_Starport 6920; Terran_Opening VultureHarass; Terran_Academy 8560; Terran_Bunker 0; Terran_Factory 4065; 
Terran_Control_Tower 8410; Terran_Comsat_Station 13150; Terran_Barracks 2080; Terran_Expansion 10510; Terran_Refinery 2410; Terran_Barracks2 21260; Terran_Missile_Turret 9620; Terran_Supply_Depot 1415; Terran_Engineering_Bay 8550; Terran_Science_Facility 27140; Terran_Machine_Shop 5580; Terran_Armory 14330; Terran_Starport 6600; Terran_Opening TwoFactory; Terran_Academy 11585; Terran_Bunker 0; Terran_Factory 3770; 
Terran_Control_Tower 19396; Terran_Comsat_Station 15338; Terran_Barracks 2162; Terran_Expansion 11888; Terran_Refinery 2530; Terran_Barracks2 10234; Terran_Missile_Turret 15708; Terran_Supply_Depot 1272; Terran_Engineering_Bay 13648; Terran_Science_Facility 0; Terran_Machine_Shop 8168; Terran_Armory 5546; Terran_Starport 16884; Terran_Opening TwoFactory; Terran_Academy 11806; Terran_Bunker 0; Terran_Factory 3982; 
Terran_Control_Tower 18802; Terran_Comsat_Station 14964; Terran_Barracks 1944; Terran_Expansion 9722; Terran_Refinery 2412; Terran_Barracks2 6734; Terran_Missile_Turret 13750; Terran_Supply_Depot 1392; Terran_Engineering_Bay 11964; Terran_Science_Facility 0; Terran_Machine_Shop 5108; Terran_Armory 7126; Terran_Starport 14350; Terran_Opening TwoFactory; Terran_Academy 13016; Terran_Bunker 0; Terran_Factory 3704; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2100; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2605; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4575; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2255; Terran_Expansion 0; Terran_Refinery 2560; Terran_Barracks2 3960; Terran_Missile_Turret 0; Terran_Supply_Depot 1435; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4020; 
Terran_Control_Tower 7980; Terran_Comsat_Station 0; Terran_Barracks 2030; Terran_Expansion 10400; Terran_Refinery 2550; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1360; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 5985; Terran_Starport 6800; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4015; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2335; Terran_Expansion 0; Terran_Refinery 2840; Terran_Barracks2 7085; Terran_Missile_Turret 9230; Terran_Supply_Depot 1430; Terran_Engineering_Bay 7815; Terran_Science_Facility 0; Terran_Machine_Shop 7390; Terran_Armory 7355; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4555; 
Terran_Control_Tower 7465; Terran_Comsat_Station 19340; Terran_Barracks 2245; Terran_Expansion 9040; Terran_Refinery 2640; Terran_Barracks2 3545; Terran_Missile_Turret 13975; Terran_Supply_Depot 1565; Terran_Engineering_Bay 11715; Terran_Science_Facility 0; Terran_Machine_Shop 5260; Terran_Armory 5270; Terran_Starport 6150; Terran_Opening Bio; Terran_Academy 13350; Terran_Bunker 0; Terran_Factory 4015; 
Terran_Control_Tower 18255; Terran_Comsat_Station 9015; Terran_Barracks 2080; Terran_Expansion 7185; Terran_Refinery 2590; Terran_Barracks2 8465; Terran_Missile_Turret 16480; Terran_Supply_Depot 1395; Terran_Engineering_Bay 13675; Terran_Science_Facility 0; Terran_Machine_Shop 8160; Terran_Armory 5535; Terran_Starport 14310; Terran_Opening TwoFactory; Terran_Academy 7720; Terran_Bunker 0; Terran_Factory 4130; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2025; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2560; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4715; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2165; Terran_Expansion 0; Terran_Refinery 2895; Terran_Barracks2 4820; Terran_Missile_Turret 0; Terran_Supply_Depot 1470; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4375; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2095; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2635; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2200; Terran_Expansion 0; Terran_Refinery 2925; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1540; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4110; Terran_Factory 4625; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2055; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2620; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 5360; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2200; Terran_Expansion 0; Terran_Refinery 2865; Terran_Barracks2 4790; Terran_Missile_Turret 0; Terran_Supply_Depot 1450; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4175; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2015; Terran_Expansion 0; Terran_Refinery 2440; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1405; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 6855; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4470; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2310; Terran_Expansion 0; Terran_Refinery 2745; Terran_Barracks2 4485; Terran_Missile_Turret 0; Terran_Supply_Depot 1285; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6995; Terran_Armory 7165; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4185; 
Terran_Control_Tower 7245; Terran_Comsat_Station 0; Terran_Barracks 2040; Terran_Expansion 11505; Terran_Refinery 2605; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1405; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 5585; Terran_Starport 6035; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4035; 
Terran_Control_Tower 10085; Terran_Comsat_Station 0; Terran_Barracks 2205; Terran_Expansion 5170; Terran_Refinery 2645; Terran_Barracks2 0; Terran_Missile_Turret 8380; Terran_Supply_Depot 1395; Terran_Engineering_Bay 6825; Terran_Science_Facility 0; Terran_Machine_Shop 5285; Terran_Armory 0; Terran_Starport 8625; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3965; 
Terran_Control_Tower 0; Terran_Comsat_Station 8795; Terran_Barracks 2115; Terran_Expansion 9380; Terran_Refinery 2355; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1410; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5005; Terran_Armory 5460; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 7210; Terran_Bunker 0; Terran_Factory 3700; 
Terran_Control_Tower 0; Terran_Comsat_Station 14905; Terran_Barracks 2190; Terran_Expansion 8530; Terran_Refinery 2460; Terran_Barracks2 0; Terran_Missile_Turret 10635; Terran_Supply_Depot 1400; Terran_Engineering_Bay 8960; Terran_Science_Facility 0; Terran_Machine_Shop 5520; Terran_Armory 22715; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 12775; Terran_Bunker 0; Terran_Factory 3745; 
Terran_Control_Tower 11700; Terran_Comsat_Station 9800; Terran_Barracks 2100; Terran_Expansion 9285; Terran_Refinery 2380; Terran_Barracks2 11840; Terran_Missile_Turret 25830; Terran_Supply_Depot 1385; Terran_Engineering_Bay 12890; Terran_Science_Facility 26430; Terran_Machine_Shop 5400; Terran_Armory 5180; Terran_Starport 10130; Terran_Opening TwoFactory; Terran_Academy 8300; Terran_Bunker 0; Terran_Factory 3575; 
Terran_Control_Tower 23860; Terran_Comsat_Station 18670; Terran_Barracks 2030; Terran_Expansion 8865; Terran_Refinery 2580; Terran_Barracks2 0; Terran_Missile_Turret 14590; Terran_Supply_Depot 1440; Terran_Engineering_Bay 13020; Terran_Science_Facility 32615; Terran_Machine_Shop 5150; Terran_Armory 5950; Terran_Starport 17955; Terran_Opening TwoFactory; Terran_Academy 17140; Terran_Bunker 0; Terran_Factory 3890; 
Terran_Control_Tower 16365; Terran_Comsat_Station 22675; Terran_Barracks 2120; Terran_Expansion 9405; Terran_Refinery 2520; Terran_Barracks2 11070; Terran_Missile_Turret 20065; Terran_Supply_Depot 1415; Terran_Engineering_Bay 15310; Terran_Science_Facility 34805; Terran_Machine_Shop 6130; Terran_Armory 5225; Terran_Starport 12760; Terran_Opening TwoFactory; Terran_Academy 20545; Terran_Bunker 0; Terran_Factory 3935; 
Terran_Control_Tower 13960; Terran_Comsat_Station 14785; Terran_Barracks 2215; Terran_Expansion 10485; Terran_Refinery 2555; Terran_Barracks2 17060; Terran_Missile_Turret 16960; Terran_Supply_Depot 1450; Terran_Engineering_Bay 14440; Terran_Science_Facility 0; Terran_Machine_Shop 6860; Terran_Armory 8465; Terran_Starport 11390; Terran_Opening TwoFactory; Terran_Academy 12925; Terran_Bunker 0; Terran_Factory 3805; 
Terran_Control_Tower 8920; Terran_Comsat_Station 0; Terran_Barracks 2195; Terran_Expansion 11745; Terran_Refinery 2630; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1450; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 5210; Terran_Starport 5925; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3950; 
Terran_Control_Tower 13735; Terran_Comsat_Station 8760; Terran_Barracks 2150; Terran_Expansion 9775; Terran_Refinery 2415; Terran_Barracks2 0; Terran_Missile_Turret 14150; Terran_Supply_Depot 1425; Terran_Engineering_Bay 11765; Terran_Science_Facility 0; Terran_Machine_Shop 6835; Terran_Armory 6425; Terran_Starport 11285; Terran_Opening TwoFactory; Terran_Academy 7055; Terran_Bunker 0; Terran_Factory 3755; 
Terran_Control_Tower 10125; Terran_Comsat_Station 15770; Terran_Barracks 2325; Terran_Expansion 7765; Terran_Refinery 2495; Terran_Barracks2 12770; Terran_Missile_Turret 12620; Terran_Supply_Depot 1380; Terran_Engineering_Bay 11540; Terran_Science_Facility 26730; Terran_Machine_Shop 8320; Terran_Armory 5055; Terran_Starport 8060; Terran_Opening TwoFactory; Terran_Academy 14090; Terran_Bunker 0; Terran_Factory 3735; 
Terran_Control_Tower 11420; Terran_Comsat_Station 8955; Terran_Barracks 2195; Terran_Expansion 7860; Terran_Refinery 2730; Terran_Barracks2 10775; Terran_Missile_Turret 13020; Terran_Supply_Depot 1440; Terran_Engineering_Bay 11740; Terran_Science_Facility 27910; Terran_Machine_Shop 6015; Terran_Armory 5505; Terran_Starport 10155; Terran_Opening TwoFactory; Terran_Academy 7470; Terran_Bunker 0; Terran_Factory 4230; 
Terran_Control_Tower 13680; Terran_Comsat_Station 13290; Terran_Barracks 2320; Terran_Expansion 9285; Terran_Refinery 2490; Terran_Barracks2 0; Terran_Missile_Turret 16030; Terran_Supply_Depot 1410; Terran_Engineering_Bay 13190; Terran_Science_Facility 16160; Terran_Machine_Shop 5425; Terran_Armory 7155; Terran_Starport 11485; Terran_Opening TwoFactory; Terran_Academy 12005; Terran_Bunker 0; Terran_Factory 4040; 
Terran_Control_Tower 0; Terran_Comsat_Station 17800; Terran_Barracks 2260; Terran_Expansion 11690; Terran_Refinery 2640; Terran_Barracks2 3685; Terran_Missile_Turret 7685; Terran_Supply_Depot 1465; Terran_Engineering_Bay 6340; Terran_Science_Facility 0; Terran_Machine_Shop 6295; Terran_Armory 12220; Terran_Starport 5980; Terran_Opening Bio; Terran_Academy 15880; Terran_Bunker 0; Terran_Factory 4245; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2215; Terran_Expansion 10255; Terran_Refinery 2685; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1420; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5405; Terran_Armory 0; Terran_Starport 11160; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4135; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2210; Terran_Expansion 0; Terran_Refinery 2735; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1435; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5535; Terran_Armory 6890; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4200; 
Terran_Control_Tower 0; Terran_Comsat_Station 6282; Terran_Barracks 2644; Terran_Expansion 0; Terran_Refinery 1516; Terran_Barracks2 4962; Terran_Missile_Turret 0; Terran_Supply_Depot 1954; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 4994; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2478; Terran_Expansion 10634; Terran_Refinery 2828; Terran_Barracks2 8666; Terran_Missile_Turret 0; Terran_Supply_Depot 1386; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6422; Terran_Armory 5800; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4140; 
Terran_Control_Tower 10014; Terran_Comsat_Station 13952; Terran_Barracks 2206; Terran_Expansion 13926; Terran_Refinery 2412; Terran_Barracks2 9400; Terran_Missile_Turret 0; Terran_Supply_Depot 1460; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4888; Terran_Armory 6206; Terran_Starport 8634; Terran_Opening TwoFactory; Terran_Academy 10690; Terran_Bunker 0; Terran_Factory 3622; 
Terran_Control_Tower 13980; Terran_Comsat_Station 0; Terran_Barracks 2192; Terran_Expansion 13350; Terran_Refinery 2450; Terran_Barracks2 14134; Terran_Missile_Turret 0; Terran_Supply_Depot 1470; Terran_Engineering_Bay 14428; Terran_Science_Facility 0; Terran_Machine_Shop 5042; Terran_Armory 0; Terran_Starport 5392; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3796; 
