Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 13462; Terran_Comsat_Station 5738; Terran_Barracks 1986; Terran_Expansion 8778; Terran_Refinery 4200; Terran_Barracks2 2666; Terran_Missile_Turret 10926; Terran_Supply_Depot 1298; Terran_Engineering_Bay 9128; Terran_Science_Facility 13442; Terran_Machine_Shop 12116; Terran_Armory 0; Terran_Starport 11960; Terran_Opening Bio; Terran_Academy 4366; Terran_Bunker 9458; Terran_Factory 10690; 
Terran_Control_Tower 7995; Terran_Comsat_Station 5820; Terran_Barracks 2175; Terran_Expansion 12615; Terran_Refinery 3965; Terran_Barracks2 2865; Terran_Missile_Turret 9725; Terran_Supply_Depot 1460; Terran_Engineering_Bay 8585; Terran_Science_Facility 11255; Terran_Machine_Shop 11315; Terran_Armory 7255; Terran_Starport 6820; Terran_Opening Bio; Terran_Academy 4385; Terran_Bunker 15445; Terran_Factory 5560; 
Terran_Control_Tower 6905; Terran_Comsat_Station 6235; Terran_Barracks 2005; Terran_Expansion 14235; Terran_Refinery 3265; Terran_Barracks2 2695; Terran_Missile_Turret 12735; Terran_Supply_Depot 1395; Terran_Engineering_Bay 11510; Terran_Science_Facility 9035; Terran_Machine_Shop 6370; Terran_Armory 0; Terran_Starport 5805; Terran_Opening Bio; Terran_Academy 4945; Terran_Bunker 9115; Terran_Factory 4535; 
Terran_Control_Tower 7075; Terran_Comsat_Station 8240; Terran_Barracks 2185; Terran_Expansion 12955; Terran_Refinery 2430; Terran_Barracks2 3535; Terran_Missile_Turret 14880; Terran_Supply_Depot 1495; Terran_Engineering_Bay 13075; Terran_Science_Facility 6895; Terran_Machine_Shop 7825; Terran_Armory 0; Terran_Starport 4960; Terran_Opening Bio; Terran_Academy 6645; Terran_Bunker 27135; Terran_Factory 3675; 
Terran_Control_Tower 8860; Terran_Comsat_Station 5790; Terran_Barracks 2235; Terran_Expansion 8305; Terran_Refinery 3420; Terran_Barracks2 2775; Terran_Missile_Turret 0; Terran_Supply_Depot 1490; Terran_Engineering_Bay 10225; Terran_Science_Facility 8840; Terran_Machine_Shop 9810; Terran_Armory 0; Terran_Starport 7540; Terran_Opening Bio; Terran_Academy 4360; Terran_Bunker 9645; Terran_Factory 6190; 
Terran_Control_Tower 12305; Terran_Comsat_Station 7675; Terran_Barracks 2105; Terran_Expansion 19630; Terran_Refinery 4910; Terran_Barracks2 2805; Terran_Missile_Turret 24165; Terran_Supply_Depot 1375; Terran_Engineering_Bay 12815; Terran_Science_Facility 11750; Terran_Machine_Shop 9630; Terran_Armory 0; Terran_Starport 9825; Terran_Opening Bio; Terran_Academy 5955; Terran_Bunker 3500; Terran_Factory 7145; 
Terran_Control_Tower 9468; Terran_Comsat_Station 9326; Terran_Barracks 2040; Terran_Expansion 9552; Terran_Refinery 2712; Terran_Barracks2 10634; Terran_Missile_Turret 0; Terran_Supply_Depot 1312; Terran_Engineering_Bay 8152; Terran_Science_Facility 14322; Terran_Machine_Shop 8472; Terran_Armory 0; Terran_Starport 5470; Terran_Opening FastDropship; Terran_Academy 7938; Terran_Bunker 12462; Terran_Factory 4184; 
Terran_Control_Tower 14344; Terran_Comsat_Station 6980; Terran_Barracks 1464; Terran_Expansion 6214; Terran_Refinery 5428; Terran_Barracks2 7430; Terran_Missile_Turret 12288; Terran_Supply_Depot 1808; Terran_Engineering_Bay 6612; Terran_Science_Facility 14582; Terran_Machine_Shop 12188; Terran_Armory 0; Terran_Starport 12198; Terran_Opening Bio; Terran_Academy 5640; Terran_Bunker 3676; Terran_Factory 10502; 
Terran_Control_Tower 12885; Terran_Comsat_Station 7050; Terran_Barracks 2250; Terran_Expansion 7995; Terran_Refinery 2700; Terran_Barracks2 4700; Terran_Missile_Turret 10060; Terran_Supply_Depot 1365; Terran_Engineering_Bay 3635; Terran_Science_Facility 13010; Terran_Machine_Shop 10755; Terran_Armory 43435; Terran_Starport 10740; Terran_Opening Bio; Terran_Academy 5560; Terran_Bunker 10865; Terran_Factory 9480; 
Terran_Control_Tower 9090; Terran_Comsat_Station 8330; Terran_Barracks 2095; Terran_Expansion 23955; Terran_Refinery 2635; Terran_Barracks2 13835; Terran_Missile_Turret 9580; Terran_Supply_Depot 1360; Terran_Engineering_Bay 8520; Terran_Science_Facility 9250; Terran_Machine_Shop 6715; Terran_Armory 0; Terran_Starport 5655; Terran_Opening FastDropship; Terran_Academy 6995; Terran_Bunker 8055; Terran_Factory 4285; 
Terran_Control_Tower 7935; Terran_Comsat_Station 6455; Terran_Barracks 2150; Terran_Expansion 10710; Terran_Refinery 2635; Terran_Barracks2 4210; Terran_Missile_Turret 12790; Terran_Supply_Depot 1430; Terran_Engineering_Bay 11535; Terran_Science_Facility 0; Terran_Machine_Shop 6205; Terran_Armory 0; Terran_Starport 5845; Terran_Opening Bio; Terran_Academy 4865; Terran_Bunker 0; Terran_Factory 4465; 
Terran_Control_Tower 9450; Terran_Comsat_Station 6875; Terran_Barracks 2190; Terran_Expansion 13030; Terran_Refinery 5235; Terran_Barracks2 2715; Terran_Missile_Turret 10460; Terran_Supply_Depot 1400; Terran_Engineering_Bay 7650; Terran_Science_Facility 10350; Terran_Machine_Shop 9430; Terran_Armory 39655; Terran_Starport 8180; Terran_Opening Bio; Terran_Academy 5510; Terran_Bunker 11170; Terran_Factory 6765; 
Terran_Control_Tower 15705; Terran_Comsat_Station 6665; Terran_Barracks 2160; Terran_Expansion 15625; Terran_Refinery 3670; Terran_Barracks2 2885; Terran_Missile_Turret 9770; Terran_Supply_Depot 1400; Terran_Engineering_Bay 4505; Terran_Science_Facility 15685; Terran_Machine_Shop 15725; Terran_Armory 0; Terran_Starport 12995; Terran_Opening Bio; Terran_Academy 5060; Terran_Bunker 13655; Terran_Factory 11200; 
Terran_Control_Tower 9835; Terran_Comsat_Station 6490; Terran_Barracks 2045; Terran_Expansion 13660; Terran_Refinery 4085; Terran_Barracks2 2870; Terran_Missile_Turret 10145; Terran_Supply_Depot 1540; Terran_Engineering_Bay 8430; Terran_Science_Facility 10320; Terran_Machine_Shop 10545; Terran_Armory 0; Terran_Starport 8285; Terran_Opening Bio; Terran_Academy 4875; Terran_Bunker 17280; Terran_Factory 7035; 
Terran_Control_Tower 8085; Terran_Comsat_Station 7545; Terran_Barracks 2300; Terran_Expansion 0; Terran_Refinery 2775; Terran_Barracks2 7450; Terran_Missile_Turret 0; Terran_Supply_Depot 1435; Terran_Engineering_Bay 9945; Terran_Science_Facility 0; Terran_Machine_Shop 6880; Terran_Armory 0; Terran_Starport 5690; Terran_Opening FastDropship; Terran_Academy 6235; Terran_Bunker 0; Terran_Factory 4235; 
Terran_Control_Tower 17445; Terran_Comsat_Station 6255; Terran_Barracks 1990; Terran_Expansion 16030; Terran_Refinery 4410; Terran_Barracks2 2645; Terran_Missile_Turret 13180; Terran_Supply_Depot 1335; Terran_Engineering_Bay 11785; Terran_Science_Facility 16975; Terran_Machine_Shop 14590; Terran_Armory 0; Terran_Starport 14615; Terran_Opening Bio; Terran_Academy 4900; Terran_Bunker 14790; Terran_Factory 13225; 
Terran_Control_Tower 12220; Terran_Comsat_Station 7390; Terran_Barracks 2140; Terran_Expansion 4725; Terran_Refinery 5005; Terran_Barracks2 2910; Terran_Missile_Turret 10830; Terran_Supply_Depot 1445; Terran_Engineering_Bay 6895; Terran_Science_Facility 12275; Terran_Machine_Shop 10425; Terran_Armory 0; Terran_Starport 11045; Terran_Opening Bio; Terran_Academy 6010; Terran_Bunker 9045; Terran_Factory 8905; 
Terran_Control_Tower 12220; Terran_Comsat_Station 7390; Terran_Barracks 2140; Terran_Expansion 4725; Terran_Refinery 5005; Terran_Barracks2 2910; Terran_Missile_Turret 10830; Terran_Supply_Depot 1445; Terran_Engineering_Bay 6895; Terran_Science_Facility 12275; Terran_Machine_Shop 10425; Terran_Armory 0; Terran_Starport 11045; Terran_Opening Bio; Terran_Academy 6010; Terran_Bunker 9045; Terran_Factory 8905; 
Terran_Control_Tower 14920; Terran_Comsat_Station 6055; Terran_Barracks 2160; Terran_Expansion 7140; Terran_Refinery 3890; Terran_Barracks2 2760; Terran_Missile_Turret 9485; Terran_Supply_Depot 1420; Terran_Engineering_Bay 8540; Terran_Science_Facility 14940; Terran_Machine_Shop 11830; Terran_Armory 0; Terran_Starport 13435; Terran_Opening Bio; Terran_Academy 4555; Terran_Bunker 10035; Terran_Factory 10480; 
Terran_Control_Tower 13170; Terran_Comsat_Station 6775; Terran_Barracks 2450; Terran_Expansion 0; Terran_Refinery 3455; Terran_Barracks2 2855; Terran_Missile_Turret 0; Terran_Supply_Depot 1435; Terran_Engineering_Bay 4110; Terran_Science_Facility 13155; Terran_Machine_Shop 12015; Terran_Armory 0; Terran_Starport 12035; Terran_Opening Bio; Terran_Academy 5470; Terran_Bunker 0; Terran_Factory 10695; 
Terran_Control_Tower 8500; Terran_Comsat_Station 6870; Terran_Barracks 1415; Terran_Expansion 13290; Terran_Refinery 4500; Terran_Barracks2 9390; Terran_Missile_Turret 12195; Terran_Supply_Depot 1905; Terran_Engineering_Bay 10340; Terran_Science_Facility 11785; Terran_Machine_Shop 11345; Terran_Armory 0; Terran_Starport 7345; Terran_Opening FastDropship; Terran_Academy 5540; Terran_Bunker 3510; Terran_Factory 6095; 
Terran_Control_Tower 7350; Terran_Comsat_Station 8160; Terran_Barracks 2135; Terran_Expansion 10280; Terran_Refinery 3660; Terran_Barracks2 2855; Terran_Missile_Turret 0; Terran_Supply_Depot 1400; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 10240; Terran_Armory 0; Terran_Starport 6230; Terran_Opening Bio; Terran_Academy 6585; Terran_Bunker 0; Terran_Factory 4925; 
Terran_Control_Tower 10800; Terran_Comsat_Station 8790; Terran_Barracks 1995; Terran_Expansion 0; Terran_Refinery 4375; Terran_Barracks2 2840; Terran_Missile_Turret 13570; Terran_Supply_Depot 1335; Terran_Engineering_Bay 10255; Terran_Science_Facility 13210; Terran_Machine_Shop 9840; Terran_Armory 0; Terran_Starport 7775; Terran_Opening Bio; Terran_Academy 7455; Terran_Bunker 4485; Terran_Factory 6415; 
Terran_Control_Tower 13000; Terran_Comsat_Station 6095; Terran_Barracks 2025; Terran_Expansion 12965; Terran_Refinery 3720; Terran_Barracks2 2665; Terran_Missile_Turret 8400; Terran_Supply_Depot 1400; Terran_Engineering_Bay 6515; Terran_Science_Facility 13020; Terran_Machine_Shop 13080; Terran_Armory 0; Terran_Starport 11850; Terran_Opening Bio; Terran_Academy 4605; Terran_Bunker 8940; Terran_Factory 10470; 
Terran_Control_Tower 7740; Terran_Comsat_Station 8060; Terran_Barracks 2135; Terran_Expansion 16005; Terran_Refinery 3970; Terran_Barracks2 3025; Terran_Missile_Turret 9235; Terran_Supply_Depot 1430; Terran_Engineering_Bay 7810; Terran_Science_Facility 10830; Terran_Machine_Shop 10285; Terran_Armory 0; Terran_Starport 6550; Terran_Opening Bio; Terran_Academy 6785; Terran_Bunker 17770; Terran_Factory 5220; 
Terran_Control_Tower 12785; Terran_Comsat_Station 8425; Terran_Barracks 1460; Terran_Expansion 0; Terran_Refinery 4320; Terran_Barracks2 4755; Terran_Missile_Turret 0; Terran_Supply_Depot 1960; Terran_Engineering_Bay 0; Terran_Science_Facility 12760; Terran_Machine_Shop 12525; Terran_Armory 0; Terran_Starport 11605; Terran_Opening Bio; Terran_Academy 5180; Terran_Bunker 13910; Terran_Factory 10205; 
Terran_Control_Tower 11730; Terran_Comsat_Station 7570; Terran_Barracks 2070; Terran_Expansion 5250; Terran_Refinery 5440; Terran_Barracks2 3005; Terran_Missile_Turret 9955; Terran_Supply_Depot 1435; Terran_Engineering_Bay 7210; Terran_Science_Facility 12775; Terran_Machine_Shop 9915; Terran_Armory 0; Terran_Starport 10565; Terran_Opening Bio; Terran_Academy 6290; Terran_Bunker 4280; Terran_Factory 8585; 
Terran_Control_Tower 10025; Terran_Comsat_Station 6970; Terran_Barracks 2065; Terran_Expansion 14935; Terran_Refinery 4220; Terran_Barracks2 2735; Terran_Missile_Turret 11855; Terran_Supply_Depot 1285; Terran_Engineering_Bay 9685; Terran_Science_Facility 9970; Terran_Machine_Shop 11780; Terran_Armory 0; Terran_Starport 8750; Terran_Opening Bio; Terran_Academy 5195; Terran_Bunker 12645; Terran_Factory 7440; 
Terran_Control_Tower 9230; Terran_Comsat_Station 5805; Terran_Barracks 2025; Terran_Expansion 14250; Terran_Refinery 3785; Terran_Barracks2 2795; Terran_Missile_Turret 11135; Terran_Supply_Depot 1380; Terran_Engineering_Bay 10145; Terran_Science_Facility 9915; Terran_Machine_Shop 11370; Terran_Armory 0; Terran_Starport 8095; Terran_Opening Bio; Terran_Academy 4115; Terran_Bunker 13250; Terran_Factory 6720; 
Terran_Control_Tower 11605; Terran_Comsat_Station 8100; Terran_Barracks 2105; Terran_Expansion 0; Terran_Refinery 5430; Terran_Barracks2 2790; Terran_Missile_Turret 13115; Terran_Supply_Depot 1410; Terran_Engineering_Bay 12045; Terran_Science_Facility 12210; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 10470; Terran_Opening Bio; Terran_Academy 6650; Terran_Bunker 3930; Terran_Factory 8825; 
Terran_Control_Tower 10225; Terran_Comsat_Station 6065; Terran_Barracks 2095; Terran_Expansion 14480; Terran_Refinery 3975; Terran_Barracks2 3095; Terran_Missile_Turret 14830; Terran_Supply_Depot 1460; Terran_Engineering_Bay 9730; Terran_Science_Facility 11845; Terran_Machine_Shop 9365; Terran_Armory 0; Terran_Starport 9045; Terran_Opening Bio; Terran_Academy 4455; Terran_Bunker 10205; Terran_Factory 7430; 
Terran_Control_Tower 0; Terran_Comsat_Station 7335; Terran_Barracks 2120; Terran_Expansion 0; Terran_Refinery 4575; Terran_Barracks2 2995; Terran_Missile_Turret 0; Terran_Supply_Depot 1440; Terran_Engineering_Bay 4850; Terran_Science_Facility 0; Terran_Machine_Shop 11335; Terran_Armory 0; Terran_Starport 11140; Terran_Opening Bio; Terran_Academy 6050; Terran_Bunker 0; Terran_Factory 9815; 
Terran_Control_Tower 0; Terran_Comsat_Station 7995; Terran_Barracks 2065; Terran_Expansion 0; Terran_Refinery 5205; Terran_Barracks2 3205; Terran_Missile_Turret 7880; Terran_Supply_Depot 1430; Terran_Engineering_Bay 6810; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 6650; Terran_Bunker 7015; Terran_Factory 7470; 
Terran_Control_Tower 13910; Terran_Comsat_Station 8135; Terran_Barracks 1970; Terran_Expansion 5970; Terran_Refinery 6100; Terran_Barracks2 2830; Terran_Missile_Turret 11755; Terran_Supply_Depot 1440; Terran_Engineering_Bay 10035; Terran_Science_Facility 13885; Terran_Machine_Shop 11685; Terran_Armory 0; Terran_Starport 11670; Terran_Opening Bio; Terran_Academy 6520; Terran_Bunker 4005; Terran_Factory 10395; 
Terran_Control_Tower 23160; Terran_Comsat_Station 9000; Terran_Barracks 1605; Terran_Expansion 11395; Terran_Refinery 5450; Terran_Barracks2 2495; Terran_Missile_Turret 0; Terran_Supply_Depot 1865; Terran_Engineering_Bay 8375; Terran_Science_Facility 27680; Terran_Machine_Shop 22235; Terran_Armory 0; Terran_Starport 22000; Terran_Opening Bio; Terran_Academy 7125; Terran_Bunker 4115; Terran_Factory 20670; 
Terran_Control_Tower 10235; Terran_Comsat_Station 5655; Terran_Barracks 2015; Terran_Expansion 13950; Terran_Refinery 3485; Terran_Barracks2 2755; Terran_Missile_Turret 12550; Terran_Supply_Depot 1400; Terran_Engineering_Bay 9950; Terran_Science_Facility 9275; Terran_Machine_Shop 7520; Terran_Armory 0; Terran_Starport 8075; Terran_Opening Bio; Terran_Academy 4305; Terran_Bunker 8450; Terran_Factory 6190; 
Terran_Control_Tower 9965; Terran_Comsat_Station 5855; Terran_Barracks 1995; Terran_Expansion 14675; Terran_Refinery 3875; Terran_Barracks2 2780; Terran_Missile_Turret 13020; Terran_Supply_Depot 1395; Terran_Engineering_Bay 7300; Terran_Science_Facility 9715; Terran_Machine_Shop 9980; Terran_Armory 0; Terran_Starport 8530; Terran_Opening Bio; Terran_Academy 4225; Terran_Bunker 11130; Terran_Factory 6940; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1725; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2500; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4210; Terran_Factory 0; 
Terran_Control_Tower 7665; Terran_Comsat_Station 7220; Terran_Barracks 2155; Terran_Expansion 13235; Terran_Refinery 3960; Terran_Barracks2 2815; Terran_Missile_Turret 15645; Terran_Supply_Depot 1400; Terran_Engineering_Bay 13880; Terran_Science_Facility 0; Terran_Machine_Shop 8100; Terran_Armory 6755; Terran_Starport 6540; Terran_Opening Bio; Terran_Academy 5495; Terran_Bunker 14260; Terran_Factory 5210; 
Terran_Control_Tower 18760; Terran_Comsat_Station 9545; Terran_Barracks 2005; Terran_Expansion 23970; Terran_Refinery 7430; Terran_Barracks2 2820; Terran_Missile_Turret 19310; Terran_Supply_Depot 1415; Terran_Engineering_Bay 4135; Terran_Science_Facility 20530; Terran_Machine_Shop 11920; Terran_Armory 0; Terran_Starport 12455; Terran_Opening Bio; Terran_Academy 7250; Terran_Bunker 4690; Terran_Factory 10595; 
Terran_Control_Tower 12475; Terran_Comsat_Station 8245; Terran_Barracks 2110; Terran_Expansion 15445; Terran_Refinery 3935; Terran_Barracks2 2925; Terran_Missile_Turret 9350; Terran_Supply_Depot 1355; Terran_Engineering_Bay 7590; Terran_Science_Facility 12700; Terran_Machine_Shop 6595; Terran_Armory 0; Terran_Starport 10960; Terran_Opening Bio; Terran_Academy 5515; Terran_Bunker 8625; Terran_Factory 5300; 
Terran_Control_Tower 12435; Terran_Comsat_Station 7915; Terran_Barracks 2195; Terran_Expansion 20820; Terran_Refinery 6050; Terran_Barracks2 2990; Terran_Missile_Turret 24110; Terran_Supply_Depot 1430; Terran_Engineering_Bay 8025; Terran_Science_Facility 21780; Terran_Machine_Shop 10665; Terran_Armory 0; Terran_Starport 10895; Terran_Opening Bio; Terran_Academy 5640; Terran_Bunker 3930; Terran_Factory 9375; 
Terran_Control_Tower 0; Terran_Comsat_Station 12515; Terran_Barracks 2175; Terran_Expansion 15590; Terran_Refinery 2480; Terran_Barracks2 4070; Terran_Missile_Turret 14255; Terran_Supply_Depot 1475; Terran_Engineering_Bay 13210; Terran_Science_Facility 0; Terran_Machine_Shop 5090; Terran_Armory 7605; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 10475; Terran_Bunker 0; Terran_Factory 3775; 
Terran_Control_Tower 8775; Terran_Comsat_Station 6390; Terran_Barracks 2185; Terran_Expansion 17940; Terran_Refinery 4485; Terran_Barracks2 2900; Terran_Missile_Turret 13380; Terran_Supply_Depot 1435; Terran_Engineering_Bay 8750; Terran_Science_Facility 13195; Terran_Machine_Shop 7835; Terran_Armory 0; Terran_Starport 7665; Terran_Opening Bio; Terran_Academy 4855; Terran_Bunker 23005; Terran_Factory 6125; 
Terran_Control_Tower 6965; Terran_Comsat_Station 6695; Terran_Barracks 1995; Terran_Expansion 0; Terran_Refinery 3265; Terran_Barracks2 2640; Terran_Missile_Turret 10910; Terran_Supply_Depot 1405; Terran_Engineering_Bay 9740; Terran_Science_Facility 10365; Terran_Machine_Shop 18175; Terran_Armory 0; Terran_Starport 5845; Terran_Opening Bio; Terran_Academy 5255; Terran_Bunker 0; Terran_Factory 4580; 
Terran_Control_Tower 12735; Terran_Comsat_Station 6890; Terran_Barracks 2200; Terran_Expansion 17160; Terran_Refinery 2575; Terran_Barracks2 3830; Terran_Missile_Turret 13925; Terran_Supply_Depot 1425; Terran_Engineering_Bay 12420; Terran_Science_Facility 12750; Terran_Machine_Shop 6260; Terran_Armory 0; Terran_Starport 11580; Terran_Opening Bio; Terran_Academy 5625; Terran_Bunker 0; Terran_Factory 4860; 
Terran_Control_Tower 12900; Terran_Comsat_Station 8950; Terran_Barracks 2235; Terran_Expansion 4275; Terran_Refinery 4705; Terran_Barracks2 6245; Terran_Missile_Turret 9205; Terran_Supply_Depot 1430; Terran_Engineering_Bay 5595; Terran_Science_Facility 12885; Terran_Machine_Shop 10200; Terran_Armory 0; Terran_Starport 10215; Terran_Opening Bio; Terran_Academy 7365; Terran_Bunker 9120; Terran_Factory 8345; 
Terran_Control_Tower 9090; Terran_Comsat_Station 9020; Terran_Barracks 2085; Terran_Expansion 17850; Terran_Refinery 2930; Terran_Barracks2 7600; Terran_Missile_Turret 10310; Terran_Supply_Depot 1395; Terran_Engineering_Bay 8385; Terran_Science_Facility 8430; Terran_Machine_Shop 5580; Terran_Armory 0; Terran_Starport 5555; Terran_Opening FastDropship; Terran_Academy 7200; Terran_Bunker 12465; Terran_Factory 4210; 
Terran_Control_Tower 21170; Terran_Comsat_Station 7770; Terran_Barracks 2185; Terran_Expansion 4585; Terran_Refinery 5840; Terran_Barracks2 2750; Terran_Missile_Turret 10820; Terran_Supply_Depot 1415; Terran_Engineering_Bay 6660; Terran_Science_Facility 20045; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 13940; Terran_Opening Bio; Terran_Academy 5915; Terran_Bunker 18030; Terran_Factory 9315; 
