Zerg_Hive 816; Zerg_Opening ; Zerg_Spawning_Pool 118; Zerg_Extractor 66; Zerg_Creep_Colony 483; Zerg_Evolution_Chamber 977; Zerg_Queens_Nest 733; Zerg_Sunken_Colony 501; Zerg_Spore_Colony -1; Zerg_Expansion 203; Zerg_Hydralisk_Den 1070; Zerg_Greater_Spire 893; Zerg_Expansion2 377; Zerg_Lair 170; Zerg_Ultralisk_Cavern 900; Zerg_Spire 244; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 1068; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 108; Zerg_Extractor 116; Zerg_Creep_Colony 298; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 318; Zerg_Spore_Colony -1; Zerg_Expansion -1; Zerg_Hydralisk_Den 209; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 190; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening mutas; Zerg_Spawning_Pool 67; Zerg_Extractor 80; Zerg_Creep_Colony 239; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 256; Zerg_Spore_Colony -1; Zerg_Expansion 142; Zerg_Hydralisk_Den 502; Zerg_Greater_Spire -1; Zerg_Expansion2 202; Zerg_Lair 279; Zerg_Ultralisk_Cavern -1; Zerg_Spire 355; Zerg_Building_Overlord 93; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 130; Zerg_Extractor 160; Zerg_Creep_Colony 269; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 323; Zerg_Greater_Spire -1; Zerg_Expansion2 187; Zerg_Lair 313; Zerg_Ultralisk_Cavern -1; Zerg_Spire 618; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 100; Zerg_Extractor 223; Zerg_Creep_Colony 246; Zerg_Evolution_Chamber 688; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 268; Zerg_Spore_Colony -1; Zerg_Expansion 142; Zerg_Hydralisk_Den 307; Zerg_Greater_Spire -1; Zerg_Expansion2 183; Zerg_Lair 277; Zerg_Ultralisk_Cavern -1; Zerg_Spire 0; Zerg_Building_Overlord 60; Zerg_Defiler_Mound -1; 
Zerg_Hive 862; Zerg_Opening speedlings; Zerg_Spawning_Pool 130; Zerg_Extractor 140; Zerg_Creep_Colony 291; Zerg_Evolution_Chamber 750; Zerg_Queens_Nest 778; Zerg_Sunken_Colony 311; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 266; Zerg_Greater_Spire 938; Zerg_Expansion2 515; Zerg_Lair 235; Zerg_Ultralisk_Cavern -1; Zerg_Spire 728; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 1068; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 151; Zerg_Extractor 86; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 121; Zerg_Hydralisk_Den 228; Zerg_Greater_Spire -1; Zerg_Expansion2 479; Zerg_Lair 205; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 60; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 123; Zerg_Extractor 202; Zerg_Creep_Colony 234; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 257; Zerg_Spore_Colony -1; Zerg_Expansion 102; Zerg_Hydralisk_Den 502; Zerg_Greater_Spire -1; Zerg_Expansion2 250; Zerg_Lair 276; Zerg_Ultralisk_Cavern -1; Zerg_Spire 348; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 105; Zerg_Extractor 80; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion -1; Zerg_Hydralisk_Den 197; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 168; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 65; Zerg_Extractor 77; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 145; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 91; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 67; Zerg_Extractor 79; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 159; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 93; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 132; Zerg_Extractor 135; Zerg_Creep_Colony 431; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 455; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den 368; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 287; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 124; Zerg_Extractor 139; Zerg_Creep_Colony 226; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 250; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 248; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 206; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 132; Zerg_Extractor 152; Zerg_Creep_Colony 233; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 251; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 198; Zerg_Lair 325; Zerg_Ultralisk_Cavern -1; Zerg_Spire 393; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 763; Zerg_Opening unknown; Zerg_Spawning_Pool 135; Zerg_Extractor 221; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 517; Zerg_Queens_Nest 722; Zerg_Sunken_Colony 243; Zerg_Spore_Colony -1; Zerg_Expansion 115; Zerg_Hydralisk_Den 300; Zerg_Greater_Spire -1; Zerg_Expansion2 177; Zerg_Lair 275; Zerg_Ultralisk_Cavern 991; Zerg_Spire 726; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 841; 
Zerg_Hive 370; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 127; Zerg_Extractor 148; Zerg_Creep_Colony 190; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 318; Zerg_Sunken_Colony 206; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 553; Zerg_Greater_Spire 448; Zerg_Expansion2 446; Zerg_Lair 217; Zerg_Ultralisk_Cavern -1; Zerg_Spire 284; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 547; 
Zerg_Hive -1; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 128; Zerg_Extractor 152; Zerg_Creep_Colony 221; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 243; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 572; Zerg_Lair 207; Zerg_Ultralisk_Cavern -1; Zerg_Spire 274; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 237; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 96; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening unknown; Zerg_Spawning_Pool 129; Zerg_Extractor 135; Zerg_Creep_Colony 191; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 208; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den 245; Zerg_Greater_Spire -1; Zerg_Expansion2 424; Zerg_Lair 221; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 129; Zerg_Extractor 133; Zerg_Creep_Colony 291; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 358; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 288; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 240; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 67; Zerg_Extractor 81; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 149; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 95; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 68; Zerg_Extractor 80; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 417; Zerg_Hydralisk_Den 195; Zerg_Greater_Spire -1; Zerg_Expansion2 786; Zerg_Lair 170; Zerg_Ultralisk_Cavern -1; Zerg_Spire 625; Zerg_Building_Overlord 92; Zerg_Defiler_Mound -1; 
Zerg_Hive 580; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 134; Zerg_Extractor 242; Zerg_Creep_Colony 192; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 535; Zerg_Sunken_Colony 209; Zerg_Spore_Colony -1; Zerg_Expansion 112; Zerg_Hydralisk_Den 618; Zerg_Greater_Spire 658; Zerg_Expansion2 235; Zerg_Lair 304; Zerg_Ultralisk_Cavern -1; Zerg_Spire 368; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening mutas; Zerg_Spawning_Pool 67; Zerg_Extractor 79; Zerg_Creep_Colony 253; Zerg_Evolution_Chamber 650; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 269; Zerg_Spore_Colony -1; Zerg_Expansion 152; Zerg_Hydralisk_Den 482; Zerg_Greater_Spire -1; Zerg_Expansion2 203; Zerg_Lair 275; Zerg_Ultralisk_Cavern -1; Zerg_Spire 347; Zerg_Building_Overlord 95; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 69; Zerg_Extractor 80; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 153; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 221; Zerg_Lair 297; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 94; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening ; Zerg_Spawning_Pool 73; Zerg_Extractor 220; Zerg_Creep_Colony 341; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 359; Zerg_Spore_Colony -1; Zerg_Expansion 152; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 163; Zerg_Lair 306; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 104; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 122; Zerg_Extractor 215; Zerg_Creep_Colony 181; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 276; Zerg_Spore_Colony -1; Zerg_Expansion 102; Zerg_Hydralisk_Den 474; Zerg_Greater_Spire -1; Zerg_Expansion2 279; Zerg_Lair 303; Zerg_Ultralisk_Cavern -1; Zerg_Spire 367; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 66; Zerg_Extractor 79; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 397; Zerg_Hydralisk_Den 203; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 174; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 90; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 128; Zerg_Extractor 132; Zerg_Creep_Colony 190; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 205; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 253; Zerg_Greater_Spire -1; Zerg_Expansion2 474; Zerg_Lair 219; Zerg_Ultralisk_Cavern -1; Zerg_Spire 489; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 127; Zerg_Extractor 215; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire -1; Zerg_Expansion2 193; Zerg_Lair -1; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 138; Zerg_Creep_Colony 280; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 308; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 254; Zerg_Greater_Spire -1; Zerg_Expansion2 427; Zerg_Lair 217; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 643; Zerg_Opening speedlings; Zerg_Spawning_Pool 68; Zerg_Extractor 81; Zerg_Creep_Colony 234; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 603; Zerg_Sunken_Colony 250; Zerg_Spore_Colony -1; Zerg_Expansion 149; Zerg_Hydralisk_Den -1; Zerg_Greater_Spire 725; Zerg_Expansion2 203; Zerg_Lair 283; Zerg_Ultralisk_Cavern 885; Zerg_Spire 363; Zerg_Building_Overlord 95; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening hydras; Zerg_Spawning_Pool 70; Zerg_Extractor 82; Zerg_Creep_Colony 243; Zerg_Evolution_Chamber 848; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 265; Zerg_Spore_Colony -1; Zerg_Expansion 151; Zerg_Hydralisk_Den 504; Zerg_Greater_Spire -1; Zerg_Expansion2 498; Zerg_Lair 247; Zerg_Ultralisk_Cavern -1; Zerg_Spire 310; Zerg_Building_Overlord 97; Zerg_Defiler_Mound -1; 
Zerg_Hive 0; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 126; Zerg_Extractor 146; Zerg_Creep_Colony 225; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 243; Zerg_Spore_Colony -1; Zerg_Expansion 109; Zerg_Hydralisk_Den 448; Zerg_Greater_Spire 0; Zerg_Expansion2 648; Zerg_Lair 201; Zerg_Ultralisk_Cavern -1; Zerg_Spire 265; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening lurkers; Zerg_Spawning_Pool 42; Zerg_Extractor 198; Zerg_Creep_Colony -1; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 519; Zerg_Hydralisk_Den 301; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 258; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 128; Zerg_Defiler_Mound -1; 
Zerg_Hive 908; Zerg_Opening speedlings; Zerg_Spawning_Pool 126; Zerg_Extractor 65; Zerg_Creep_Colony 237; Zerg_Evolution_Chamber 705; Zerg_Queens_Nest 815; Zerg_Sunken_Colony 257; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 321; Zerg_Greater_Spire -1; Zerg_Expansion2 557; Zerg_Lair 275; Zerg_Ultralisk_Cavern 1025; Zerg_Spire 648; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 810; Zerg_Opening hydras; Zerg_Spawning_Pool 133; Zerg_Extractor 138; Zerg_Creep_Colony 237; Zerg_Evolution_Chamber 694; Zerg_Queens_Nest 734; Zerg_Sunken_Colony 374; Zerg_Spore_Colony -1; Zerg_Expansion 124; Zerg_Hydralisk_Den 226; Zerg_Greater_Spire 941; Zerg_Expansion2 324; Zerg_Lair 194; Zerg_Ultralisk_Cavern 0; Zerg_Spire 856; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 889; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 136; Zerg_Extractor 157; Zerg_Creep_Colony 218; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 236; Zerg_Spore_Colony -1; Zerg_Expansion 116; Zerg_Hydralisk_Den 247; Zerg_Greater_Spire -1; Zerg_Expansion2 282; Zerg_Lair 212; Zerg_Ultralisk_Cavern -1; Zerg_Spire 381; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 138; Zerg_Creep_Colony 360; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony -1; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 265; Zerg_Greater_Spire -1; Zerg_Expansion2 -1; Zerg_Lair 212; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 56; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 130; Zerg_Extractor 150; Zerg_Creep_Colony 226; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 242; Zerg_Spore_Colony -1; Zerg_Expansion 111; Zerg_Hydralisk_Den 304; Zerg_Greater_Spire -1; Zerg_Expansion2 887; Zerg_Lair 209; Zerg_Ultralisk_Cavern -1; Zerg_Spire 545; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 770; Zerg_Opening speedlings; Zerg_Spawning_Pool 135; Zerg_Extractor 154; Zerg_Creep_Colony 262; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest 696; Zerg_Sunken_Colony 307; Zerg_Spore_Colony -1; Zerg_Expansion 115; Zerg_Hydralisk_Den 315; Zerg_Greater_Spire -1; Zerg_Expansion2 421; Zerg_Lair 257; Zerg_Ultralisk_Cavern -1; Zerg_Spire 467; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 230; Zerg_Creep_Colony 209; Zerg_Evolution_Chamber 872; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 240; Zerg_Spore_Colony -1; Zerg_Expansion 108; Zerg_Hydralisk_Den 440; Zerg_Greater_Spire -1; Zerg_Expansion2 202; Zerg_Lair 291; Zerg_Ultralisk_Cavern 0; Zerg_Spire 357; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 114; Zerg_Extractor 186; Zerg_Creep_Colony 244; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 269; Zerg_Spore_Colony -1; Zerg_Expansion 148; Zerg_Hydralisk_Den 473; Zerg_Greater_Spire -1; Zerg_Expansion2 153; Zerg_Lair 261; Zerg_Ultralisk_Cavern -1; Zerg_Spire 334; Zerg_Building_Overlord 60; Zerg_Defiler_Mound -1; 
Zerg_Hive 902; Zerg_Opening unknown; Zerg_Spawning_Pool 125; Zerg_Extractor 148; Zerg_Creep_Colony 223; Zerg_Evolution_Chamber 460; Zerg_Queens_Nest 850; Zerg_Sunken_Colony 247; Zerg_Spore_Colony -1; Zerg_Expansion 105; Zerg_Hydralisk_Den 230; Zerg_Greater_Spire -1; Zerg_Expansion2 395; Zerg_Lair 221; Zerg_Ultralisk_Cavern -1; Zerg_Spire 366; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive 435; Zerg_Opening speedlings; Zerg_Spawning_Pool 117; Zerg_Extractor 137; Zerg_Creep_Colony 298; Zerg_Evolution_Chamber 494; Zerg_Queens_Nest 390; Zerg_Sunken_Colony 314; Zerg_Spore_Colony 746; Zerg_Expansion 103; Zerg_Hydralisk_Den 219; Zerg_Greater_Spire 511; Zerg_Expansion2 320; Zerg_Lair 190; Zerg_Ultralisk_Cavern -1; Zerg_Spire 381; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 557; 
Zerg_Hive 698; Zerg_Opening speedlings; Zerg_Spawning_Pool 75; Zerg_Extractor 252; Zerg_Creep_Colony 306; Zerg_Evolution_Chamber 644; Zerg_Queens_Nest 645; Zerg_Sunken_Colony 321; Zerg_Spore_Colony -1; Zerg_Expansion 172; Zerg_Hydralisk_Den 351; Zerg_Greater_Spire -1; Zerg_Expansion2 198; Zerg_Lair 339; Zerg_Ultralisk_Cavern -1; Zerg_Spire 507; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 779; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 119; Zerg_Extractor 143; Zerg_Creep_Colony 313; Zerg_Evolution_Chamber 528; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 353; Zerg_Spore_Colony -1; Zerg_Expansion 103; Zerg_Hydralisk_Den 297; Zerg_Greater_Spire -1; Zerg_Expansion2 409; Zerg_Lair 264; Zerg_Ultralisk_Cavern -1; Zerg_Spire 405; Zerg_Building_Overlord 54; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 122; Zerg_Extractor 125; Zerg_Creep_Colony 219; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 236; Zerg_Spore_Colony -1; Zerg_Expansion 103; Zerg_Hydralisk_Den 472; Zerg_Greater_Spire -1; Zerg_Expansion2 460; Zerg_Lair 197; Zerg_Ultralisk_Cavern -1; Zerg_Spire 261; Zerg_Building_Overlord 55; Zerg_Defiler_Mound -1; 
Zerg_Hive 562; Zerg_Opening speedlings; Zerg_Spawning_Pool 140; Zerg_Extractor 58; Zerg_Creep_Colony 178; Zerg_Evolution_Chamber 517; Zerg_Queens_Nest 511; Zerg_Sunken_Colony 194; Zerg_Spore_Colony -1; Zerg_Expansion 99; Zerg_Hydralisk_Den 285; Zerg_Greater_Spire 649; Zerg_Expansion2 325; Zerg_Lair 251; Zerg_Ultralisk_Cavern 892; Zerg_Spire 515; Zerg_Building_Overlord 65; Zerg_Defiler_Mound -1; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 126; Zerg_Extractor 203; Zerg_Creep_Colony 236; Zerg_Evolution_Chamber 495; Zerg_Queens_Nest 998; Zerg_Sunken_Colony 254; Zerg_Spore_Colony -1; Zerg_Expansion 103; Zerg_Hydralisk_Den 295; Zerg_Greater_Spire -1; Zerg_Expansion2 335; Zerg_Lair 261; Zerg_Ultralisk_Cavern -1; Zerg_Spire 363; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 128; Zerg_Extractor 231; Zerg_Creep_Colony 302; Zerg_Evolution_Chamber 809; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 324; Zerg_Spore_Colony -1; Zerg_Expansion 110; Zerg_Hydralisk_Den 392; Zerg_Greater_Spire -1; Zerg_Expansion2 172; Zerg_Lair 317; Zerg_Ultralisk_Cavern -1; Zerg_Spire 950; Zerg_Building_Overlord 58; Zerg_Defiler_Mound -1; 
Zerg_Hive 679; Zerg_Opening speedlings; Zerg_Spawning_Pool 130; Zerg_Extractor 150; Zerg_Creep_Colony 239; Zerg_Evolution_Chamber 678; Zerg_Queens_Nest 582; Zerg_Sunken_Colony 255; Zerg_Spore_Colony -1; Zerg_Expansion 106; Zerg_Hydralisk_Den 405; Zerg_Greater_Spire -1; Zerg_Expansion2 214; Zerg_Lair 235; Zerg_Ultralisk_Cavern 0; Zerg_Spire 304; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 784; 
Zerg_Hive -1; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 209; Zerg_Creep_Colony 226; Zerg_Evolution_Chamber -1; Zerg_Queens_Nest -1; Zerg_Sunken_Colony 242; Zerg_Spore_Colony -1; Zerg_Expansion 107; Zerg_Hydralisk_Den 331; Zerg_Greater_Spire -1; Zerg_Expansion2 219; Zerg_Lair 293; Zerg_Ultralisk_Cavern -1; Zerg_Spire -1; Zerg_Building_Overlord 57; Zerg_Defiler_Mound -1; 
