Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 0; Terran_Comsat_Station 19395; Terran_Barracks 2400; Terran_Expansion 14180; Terran_Refinery 2530; Terran_Barracks2 7545; Terran_Missile_Turret 10695; Terran_Supply_Depot 1440; Terran_Engineering_Bay 9670; Terran_Science_Facility 0; Terran_Machine_Shop 5045; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 18010; Terran_Bunker 0; Terran_Factory 3750; 
Terran_Control_Tower 0; Terran_Comsat_Station 15044; Terran_Barracks 2110; Terran_Expansion 8862; Terran_Refinery 2492; Terran_Barracks2 0; Terran_Missile_Turret 14656; Terran_Supply_Depot 1436; Terran_Engineering_Bay 12102; Terran_Science_Facility 0; Terran_Machine_Shop 4984; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 12688; Terran_Bunker 0; Terran_Factory 3708; 
Terran_Control_Tower 14242; Terran_Comsat_Station 10908; Terran_Barracks 2120; Terran_Expansion 8132; Terran_Refinery 2484; Terran_Barracks2 5944; Terran_Missile_Turret 10286; Terran_Supply_Depot 1412; Terran_Engineering_Bay 8912; Terran_Science_Facility 19288; Terran_Machine_Shop 5020; Terran_Armory 15440; Terran_Starport 12056; Terran_Opening Standard; Terran_Academy 8978; Terran_Bunker 0; Terran_Factory 3748; 
Terran_Control_Tower 16684; Terran_Comsat_Station 15090; Terran_Barracks 2424; Terran_Expansion 8100; Terran_Refinery 2504; Terran_Barracks2 0; Terran_Missile_Turret 9398; Terran_Supply_Depot 1442; Terran_Engineering_Bay 8136; Terran_Science_Facility 0; Terran_Machine_Shop 6134; Terran_Armory 17188; Terran_Starport 15060; Terran_Opening VultureHarass; Terran_Academy 13004; Terran_Bunker 6664; Terran_Factory 4186; 
Terran_Control_Tower 9732; Terran_Comsat_Station 9424; Terran_Barracks 2156; Terran_Expansion 7706; Terran_Refinery 2522; Terran_Barracks2 9960; Terran_Missile_Turret 6796; Terran_Supply_Depot 1434; Terran_Engineering_Bay 5802; Terran_Science_Facility 9762; Terran_Machine_Shop 4974; Terran_Armory 0; Terran_Starport 8348; Terran_Opening SiegeExpand; Terran_Academy 7970; Terran_Bunker 0; Terran_Factory 3734; 
Terran_Control_Tower 12520; Terran_Comsat_Station 12932; Terran_Barracks 1952; Terran_Expansion 10014; Terran_Refinery 2654; Terran_Barracks2 0; Terran_Missile_Turret 12460; Terran_Supply_Depot 1420; Terran_Engineering_Bay 11150; Terran_Science_Facility 0; Terran_Machine_Shop 6002; Terran_Armory 0; Terran_Starport 10910; Terran_Opening VultureHarass; Terran_Academy 11106; Terran_Bunker 3414; Terran_Factory 4724; 
Terran_Control_Tower 20202; Terran_Comsat_Station 15338; Terran_Barracks 1946; Terran_Expansion 9074; Terran_Refinery 2570; Terran_Barracks2 13642; Terran_Missile_Turret 10798; Terran_Supply_Depot 1430; Terran_Engineering_Bay 9736; Terran_Science_Facility 28500; Terran_Machine_Shop 8456; Terran_Armory 19686; Terran_Starport 12242; Terran_Opening VultureHarass; Terran_Academy 13846; Terran_Bunker 4952; Terran_Factory 4028; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2126; Terran_Expansion 6630; Terran_Refinery 2540; Terran_Barracks2 4612; Terran_Missile_Turret 7272; Terran_Supply_Depot 1428; Terran_Engineering_Bay 6302; Terran_Science_Facility 0; Terran_Machine_Shop 5024; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3762; 
Terran_Control_Tower 6362; Terran_Comsat_Station 8932; Terran_Barracks 2150; Terran_Expansion 9436; Terran_Refinery 2498; Terran_Barracks2 4502; Terran_Missile_Turret 12646; Terran_Supply_Depot 1428; Terran_Engineering_Bay 10170; Terran_Science_Facility 20188; Terran_Machine_Shop 5238; Terran_Armory 15152; Terran_Starport 5218; Terran_Opening FastDropship; Terran_Academy 5734; Terran_Bunker 0; Terran_Factory 3930; 
Terran_Control_Tower 26160; Terran_Comsat_Station 9528; Terran_Barracks 2120; Terran_Expansion 7218; Terran_Refinery 2470; Terran_Barracks2 5994; Terran_Missile_Turret 6524; Terran_Supply_Depot 1438; Terran_Engineering_Bay 5484; Terran_Science_Facility 25294; Terran_Machine_Shop 5950; Terran_Armory 17878; Terran_Starport 22694; Terran_Opening SiegeExpand; Terran_Academy 8212; Terran_Bunker 0; Terran_Factory 4590; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2002; Terran_Expansion 0; Terran_Refinery 2610; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1390; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4882; Terran_Factory 4450; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1962; Terran_Expansion 0; Terran_Refinery 2686; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1392; Terran_Engineering_Bay 10128; Terran_Science_Facility 0; Terran_Machine_Shop 6204; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 4216; Terran_Factory 4886; 
Terran_Control_Tower 0; Terran_Comsat_Station 15006; Terran_Barracks 2364; Terran_Expansion 6228; Terran_Refinery 2482; Terran_Barracks2 12608; Terran_Missile_Turret 7502; Terran_Supply_Depot 1426; Terran_Engineering_Bay 6494; Terran_Science_Facility 0; Terran_Machine_Shop 4990; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 12720; Terran_Bunker 0; Terran_Factory 3724; 
Terran_Control_Tower 9784; Terran_Comsat_Station 10590; Terran_Barracks 1940; Terran_Expansion 15238; Terran_Refinery 2510; Terran_Barracks2 9452; Terran_Missile_Turret 12338; Terran_Supply_Depot 1352; Terran_Engineering_Bay 10988; Terran_Science_Facility 34102; Terran_Machine_Shop 5722; Terran_Armory 25674; Terran_Starport 8562; Terran_Opening SiegeExpand; Terran_Academy 9014; Terran_Bunker 4120; Terran_Factory 4392; 
Terran_Control_Tower 17868; Terran_Comsat_Station 15704; Terran_Barracks 2014; Terran_Expansion 9318; Terran_Refinery 2622; Terran_Barracks2 28426; Terran_Missile_Turret 11480; Terran_Supply_Depot 1410; Terran_Engineering_Bay 10408; Terran_Science_Facility 17890; Terran_Machine_Shop 5674; Terran_Armory 15170; Terran_Starport 16618; Terran_Opening VultureHarass; Terran_Academy 14378; Terran_Bunker 4710; Terran_Factory 4410; 
Terran_Control_Tower 15908; Terran_Comsat_Station 17550; Terran_Barracks 2398; Terran_Expansion 8590; Terran_Refinery 2474; Terran_Barracks2 12256; Terran_Missile_Turret 11702; Terran_Supply_Depot 1432; Terran_Engineering_Bay 10272; Terran_Science_Facility 20842; Terran_Machine_Shop 5092; Terran_Armory 16764; Terran_Starport 12566; Terran_Opening Standard; Terran_Academy 15954; Terran_Bunker 0; Terran_Factory 3764; 
Terran_Control_Tower 0; Terran_Comsat_Station 8452; Terran_Barracks 2152; Terran_Expansion 13182; Terran_Refinery 4276; Terran_Barracks2 6066; Terran_Missile_Turret 11514; Terran_Supply_Depot 1438; Terran_Engineering_Bay 10096; Terran_Science_Facility 0; Terran_Machine_Shop 7146; Terran_Armory 16896; Terran_Starport 18006; Terran_Opening TwoFactory; Terran_Academy 7120; Terran_Bunker 11460; Terran_Factory 5856; 
Terran_Control_Tower 0; Terran_Comsat_Station 9220; Terran_Barracks 2388; Terran_Expansion 8928; Terran_Refinery 5928; Terran_Barracks2 3886; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 10506; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 7752; Terran_Bunker 4816; Terran_Factory 8892; 
Terran_Control_Tower 0; Terran_Comsat_Station 16472; Terran_Barracks 2134; Terran_Expansion 8738; Terran_Refinery 2484; Terran_Barracks2 4344; Terran_Missile_Turret 8684; Terran_Supply_Depot 1452; Terran_Engineering_Bay 7688; Terran_Science_Facility 0; Terran_Machine_Shop 5058; Terran_Armory 15474; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 15146; Terran_Bunker 0; Terran_Factory 3720; 
Terran_Control_Tower 12676; Terran_Comsat_Station 10744; Terran_Barracks 1956; Terran_Expansion 8008; Terran_Refinery 2512; Terran_Barracks2 0; Terran_Missile_Turret 9988; Terran_Supply_Depot 1376; Terran_Engineering_Bay 8990; Terran_Science_Facility 17760; Terran_Machine_Shop 5358; Terran_Armory 14054; Terran_Starport 10398; Terran_Opening Standard; Terran_Academy 8520; Terran_Bunker 5214; Terran_Factory 3932; 
Terran_Control_Tower 0; Terran_Comsat_Station 14922; Terran_Barracks 2098; Terran_Expansion 5956; Terran_Refinery 2494; Terran_Barracks2 4454; Terran_Missile_Turret 7530; Terran_Supply_Depot 1424; Terran_Engineering_Bay 6570; Terran_Science_Facility 0; Terran_Machine_Shop 5074; Terran_Armory 20404; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 13514; Terran_Bunker 0; Terran_Factory 3794; 
Terran_Control_Tower 11476; Terran_Comsat_Station 13348; Terran_Barracks 2124; Terran_Expansion 6220; Terran_Refinery 2468; Terran_Barracks2 4696; Terran_Missile_Turret 8166; Terran_Supply_Depot 1424; Terran_Engineering_Bay 6992; Terran_Science_Facility 17322; Terran_Machine_Shop 5150; Terran_Armory 12052; Terran_Starport 10098; Terran_Opening SiegeExpand; Terran_Academy 11998; Terran_Bunker 0; Terran_Factory 3842; 
Terran_Control_Tower 14796; Terran_Comsat_Station 9492; Terran_Barracks 2110; Terran_Expansion 5906; Terran_Refinery 2474; Terran_Barracks2 5818; Terran_Missile_Turret 9818; Terran_Supply_Depot 1398; Terran_Engineering_Bay 8158; Terran_Science_Facility 0; Terran_Machine_Shop 6252; Terran_Armory 13012; Terran_Starport 13118; Terran_Opening VultureHarass; Terran_Academy 8130; Terran_Bunker 0; Terran_Factory 3974; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1986; Terran_Expansion 0; Terran_Refinery 2586; Terran_Barracks2 8918; Terran_Missile_Turret 0; Terran_Supply_Depot 1386; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6458; Terran_Armory 0; Terran_Starport 7822; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 6680; Terran_Factory 5158; 
Terran_Control_Tower 8880; Terran_Comsat_Station 9740; Terran_Barracks 1962; Terran_Expansion 14100; Terran_Refinery 2452; Terran_Barracks2 8156; Terran_Missile_Turret 17050; Terran_Supply_Depot 1380; Terran_Engineering_Bay 11422; Terran_Science_Facility 24004; Terran_Machine_Shop 5438; Terran_Armory 19674; Terran_Starport 7716; Terran_Opening SiegeExpand; Terran_Academy 8472; Terran_Bunker 4662; Terran_Factory 4156; 
Terran_Control_Tower 0; Terran_Comsat_Station 10968; Terran_Barracks 2160; Terran_Expansion 6042; Terran_Refinery 2480; Terran_Barracks2 4678; Terran_Missile_Turret 7662; Terran_Supply_Depot 1464; Terran_Engineering_Bay 6642; Terran_Science_Facility 0; Terran_Machine_Shop 5010; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 9184; Terran_Bunker 0; Terran_Factory 3754; 
Terran_Control_Tower 0; Terran_Comsat_Station 14350; Terran_Barracks 2346; Terran_Expansion 6010; Terran_Refinery 2466; Terran_Barracks2 9190; Terran_Missile_Turret 8066; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7102; Terran_Science_Facility 0; Terran_Machine_Shop 5122; Terran_Armory 17274; Terran_Starport 23242; Terran_Opening SiegeExpand; Terran_Academy 12592; Terran_Bunker 0; Terran_Factory 3720; 
Terran_Control_Tower 15224; Terran_Comsat_Station 10392; Terran_Barracks 2020; Terran_Expansion 8458; Terran_Refinery 2508; Terran_Barracks2 0; Terran_Missile_Turret 9974; Terran_Supply_Depot 1416; Terran_Engineering_Bay 8980; Terran_Science_Facility 0; Terran_Machine_Shop 5508; Terran_Armory 13736; Terran_Starport 14042; Terran_Opening Standard; Terran_Academy 9090; Terran_Bunker 4820; Terran_Factory 4204; 
Terran_Control_Tower 9730; Terran_Comsat_Station 10518; Terran_Barracks 1958; Terran_Expansion 14278; Terran_Refinery 2484; Terran_Barracks2 8550; Terran_Missile_Turret 11154; Terran_Supply_Depot 1404; Terran_Engineering_Bay 10096; Terran_Science_Facility 0; Terran_Machine_Shop 5296; Terran_Armory 19264; Terran_Starport 8518; Terran_Opening Standard; Terran_Academy 8904; Terran_Bunker 5146; Terran_Factory 3944; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2014; Terran_Expansion 0; Terran_Refinery 2830; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1406; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4660; Terran_Factory 4940; 
Terran_Control_Tower 18832; Terran_Comsat_Station 12670; Terran_Barracks 1938; Terran_Expansion 7674; Terran_Refinery 3330; Terran_Barracks2 17666; Terran_Missile_Turret 10176; Terran_Supply_Depot 1390; Terran_Engineering_Bay 9144; Terran_Science_Facility 0; Terran_Machine_Shop 6132; Terran_Armory 15956; Terran_Starport 17698; Terran_Opening Standard; Terran_Academy 11170; Terran_Bunker 3772; Terran_Factory 4714; 
Terran_Control_Tower 11648; Terran_Comsat_Station 18076; Terran_Barracks 2336; Terran_Expansion 7418; Terran_Refinery 2476; Terran_Barracks2 8854; Terran_Missile_Turret 9242; Terran_Supply_Depot 1388; Terran_Engineering_Bay 8122; Terran_Science_Facility 11696; Terran_Machine_Shop 5000; Terran_Armory 13204; Terran_Starport 5218; Terran_Opening FastDropship; Terran_Academy 8156; Terran_Bunker 15042; Terran_Factory 3748; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 11920; Terran_Barracks 2186; Terran_Expansion 8528; Terran_Refinery 2490; Terran_Barracks2 0; Terran_Missile_Turret 10756; Terran_Supply_Depot 1508; Terran_Engineering_Bay 7582; Terran_Science_Facility 0; Terran_Machine_Shop 5080; Terran_Armory 12288; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 10618; Terran_Bunker 0; Terran_Factory 3768; 
Terran_Control_Tower 18076; Terran_Comsat_Station 8452; Terran_Barracks 2388; Terran_Expansion 6132; Terran_Refinery 2468; Terran_Barracks2 10720; Terran_Missile_Turret 15022; Terran_Supply_Depot 1418; Terran_Engineering_Bay 13994; Terran_Science_Facility 13304; Terran_Machine_Shop 4988; Terran_Armory 7550; Terran_Starport 12070; Terran_Opening SiegeExpand; Terran_Academy 6954; Terran_Bunker 0; Terran_Factory 3714; 
Terran_Control_Tower 0; Terran_Comsat_Station 19898; Terran_Barracks 2430; Terran_Expansion 8570; Terran_Refinery 2498; Terran_Barracks2 10896; Terran_Missile_Turret 9668; Terran_Supply_Depot 1402; Terran_Engineering_Bay 7986; Terran_Science_Facility 0; Terran_Machine_Shop 4952; Terran_Armory 15620; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 18158; Terran_Bunker 0; Terran_Factory 3686; 
Terran_Control_Tower 7530; Terran_Comsat_Station 0; Terran_Barracks 2404; Terran_Expansion 0; Terran_Refinery 2472; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1442; Terran_Engineering_Bay 7302; Terran_Science_Facility 7350; Terran_Machine_Shop 5032; Terran_Armory 0; Terran_Starport 5196; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3768; 
Terran_Control_Tower 7186; Terran_Comsat_Station 12388; Terran_Barracks 2112; Terran_Expansion 7774; Terran_Refinery 2468; Terran_Barracks2 27272; Terran_Missile_Turret 10208; Terran_Supply_Depot 1402; Terran_Engineering_Bay 9134; Terran_Science_Facility 20374; Terran_Machine_Shop 4938; Terran_Armory 12526; Terran_Starport 5066; Terran_Opening FastDropship; Terran_Academy 11088; Terran_Bunker 0; Terran_Factory 3670; 
Terran_Control_Tower 9870; Terran_Comsat_Station 15706; Terran_Barracks 1960; Terran_Expansion 8612; Terran_Refinery 2458; Terran_Barracks2 0; Terran_Missile_Turret 11314; Terran_Supply_Depot 1360; Terran_Engineering_Bay 10234; Terran_Science_Facility 20556; Terran_Machine_Shop 6182; Terran_Armory 13644; Terran_Starport 7636; Terran_Opening VultureHarass; Terran_Academy 14318; Terran_Bunker 5200; Terran_Factory 3888; 
Terran_Control_Tower 16254; Terran_Comsat_Station 10874; Terran_Barracks 1966; Terran_Expansion 7902; Terran_Refinery 2494; Terran_Barracks2 16238; Terran_Missile_Turret 0; Terran_Supply_Depot 1366; Terran_Engineering_Bay 27022; Terran_Science_Facility 0; Terran_Machine_Shop 5586; Terran_Armory 14146; Terran_Starport 14176; Terran_Opening Standard; Terran_Academy 9378; Terran_Bunker 5562; Terran_Factory 4178; 
Terran_Control_Tower 12124; Terran_Comsat_Station 8152; Terran_Barracks 1760; Terran_Expansion 8494; Terran_Refinery 6030; Terran_Barracks2 8014; Terran_Missile_Turret 26032; Terran_Supply_Depot 2408; Terran_Engineering_Bay 19774; Terran_Science_Facility 43086; Terran_Machine_Shop 15272; Terran_Armory 14354; Terran_Starport 10806; Terran_Opening Bio; Terran_Academy 6762; Terran_Bunker 4796; Terran_Factory 9066; 
Terran_Control_Tower 0; Terran_Comsat_Station 11050; Terran_Barracks 2152; Terran_Expansion 5198; Terran_Refinery 2462; Terran_Barracks2 0; Terran_Missile_Turret 7890; Terran_Supply_Depot 1462; Terran_Engineering_Bay 6376; Terran_Science_Facility 0; Terran_Machine_Shop 4978; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 9502; Terran_Bunker 0; Terran_Factory 3672; 
Terran_Control_Tower 0; Terran_Comsat_Station 11518; Terran_Barracks 2742; Terran_Expansion 6540; Terran_Refinery 2132; Terran_Barracks2 6994; Terran_Missile_Turret 13260; Terran_Supply_Depot 1354; Terran_Engineering_Bay 11876; Terran_Science_Facility 15504; Terran_Machine_Shop 6798; Terran_Armory 9234; Terran_Starport 14316; Terran_Opening VultureHarass; Terran_Academy 9266; Terran_Bunker 0; Terran_Factory 4310; 
Terran_Control_Tower 0; Terran_Comsat_Station 10250; Terran_Barracks 2124; Terran_Expansion 4848; Terran_Refinery 2482; Terran_Barracks2 0; Terran_Missile_Turret 8254; Terran_Supply_Depot 1424; Terran_Engineering_Bay 7272; Terran_Science_Facility 0; Terran_Machine_Shop 4988; Terran_Armory 14470; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 8982; Terran_Bunker 0; Terran_Factory 3714; 
Terran_Control_Tower 0; Terran_Comsat_Station 8740; Terran_Barracks 2378; Terran_Expansion 0; Terran_Refinery 2496; Terran_Barracks2 6002; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5020; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 5172; Terran_Bunker 0; Terran_Factory 3748; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 13766; Terran_Barracks 2580; Terran_Expansion 6056; Terran_Refinery 2070; Terran_Barracks2 2870; Terran_Missile_Turret 8950; Terran_Supply_Depot 1416; Terran_Engineering_Bay 7854; Terran_Science_Facility 15014; Terran_Machine_Shop 6198; Terran_Armory 8736; Terran_Starport 13686; Terran_Opening Bio; Terran_Academy 11926; Terran_Bunker 4220; Terran_Factory 4436; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2278; Terran_Expansion 7080; Terran_Refinery 2414; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1332; Terran_Engineering_Bay 8414; Terran_Science_Facility 0; Terran_Machine_Shop 4918; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 8900; Terran_Bunker 0; Terran_Factory 3628; 
Terran_Control_Tower 0; Terran_Comsat_Station 13290; Terran_Barracks 2526; Terran_Expansion 7394; Terran_Refinery 2570; Terran_Barracks2 0; Terran_Missile_Turret 9258; Terran_Supply_Depot 1402; Terran_Engineering_Bay 7974; Terran_Science_Facility 26026; Terran_Machine_Shop 5136; Terran_Armory 10276; Terran_Starport 21590; Terran_Opening Standard; Terran_Academy 11918; Terran_Bunker 0; Terran_Factory 3872; 
