Zerg_Hive 25785; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3015; Zerg_Extractor 6330; Zerg_Creep_Colony 4335; Zerg_Evolution_Chamber 12630; Zerg_Queens_Nest 20945; Zerg_Sunken_Colony 5325; Zerg_Spore_Colony 0; Zerg_Expansion 2390; Zerg_Hydralisk_Den 7410; Zerg_Greater_Spire 0; Zerg_Expansion2 6025; Zerg_Lair 14330; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15900; Zerg_Building_Overlord 1215; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2242; Zerg_Extractor 0; Zerg_Creep_Colony 5120; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5488; Zerg_Spore_Colony 0; Zerg_Expansion 3100; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4146; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1322; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1634; Zerg_Extractor 1890; Zerg_Creep_Colony 5968; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6342; Zerg_Spore_Colony 0; Zerg_Expansion 4036; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5768; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2174; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1602; Zerg_Extractor 1878; Zerg_Creep_Colony 7854; Zerg_Evolution_Chamber 8036; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8310; Zerg_Spore_Colony 12792; Zerg_Expansion 4582; Zerg_Hydralisk_Den 11698; Zerg_Greater_Spire 0; Zerg_Expansion2 5378; Zerg_Lair 10186; Zerg_Ultralisk_Cavern 0; Zerg_Spire 12586; Zerg_Building_Overlord 2124; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1576; Zerg_Extractor 1858; Zerg_Creep_Colony 8042; Zerg_Evolution_Chamber 18246; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8418; Zerg_Spore_Colony 0; Zerg_Expansion 4290; Zerg_Hydralisk_Den 7564; Zerg_Greater_Spire 0; Zerg_Expansion2 5060; Zerg_Lair 14642; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2104; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1308; Zerg_Defiler_Mound 0; 
Zerg_Hive 15584; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2874; Zerg_Extractor 6994; Zerg_Creep_Colony 4356; Zerg_Evolution_Chamber 5784; Zerg_Queens_Nest 14248; Zerg_Sunken_Colony 4802; Zerg_Spore_Colony 6646; Zerg_Expansion 2432; Zerg_Hydralisk_Den 9558; Zerg_Greater_Spire 0; Zerg_Expansion2 5488; Zerg_Lair 8952; Zerg_Ultralisk_Cavern 19896; Zerg_Spire 10516; Zerg_Building_Overlord 1304; Zerg_Defiler_Mound 33584; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1576; Zerg_Extractor 1858; Zerg_Creep_Colony 8042; Zerg_Evolution_Chamber 18246; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8418; Zerg_Spore_Colony 0; Zerg_Expansion 4290; Zerg_Hydralisk_Den 7564; Zerg_Greater_Spire 0; Zerg_Expansion2 5060; Zerg_Lair 14642; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2104; Zerg_Defiler_Mound 0; 
Zerg_Hive 14554; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2826; Zerg_Extractor 6914; Zerg_Creep_Colony 4250; Zerg_Evolution_Chamber 10962; Zerg_Queens_Nest 13570; Zerg_Sunken_Colony 4710; Zerg_Spore_Colony 33826; Zerg_Expansion 2384; Zerg_Hydralisk_Den 8490; Zerg_Greater_Spire 0; Zerg_Expansion2 6374; Zerg_Lair 8220; Zerg_Ultralisk_Cavern 24846; Zerg_Spire 21242; Zerg_Building_Overlord 1298; Zerg_Defiler_Mound 29686; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1772; Zerg_Extractor 5368; Zerg_Creep_Colony 6796; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7182; Zerg_Spore_Colony 0; Zerg_Expansion 3110; Zerg_Hydralisk_Den 6990; Zerg_Greater_Spire 0; Zerg_Expansion2 4498; Zerg_Lair 6824; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10302; Zerg_Building_Overlord 1264; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1598; Zerg_Extractor 1842; Zerg_Creep_Colony 6532; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6954; Zerg_Spore_Colony 0; Zerg_Expansion 4480; Zerg_Hydralisk_Den 5106; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2322; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1308; Zerg_Defiler_Mound 0; 
Zerg_Hive 21420; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2995; Zerg_Extractor 3470; Zerg_Creep_Colony 4385; Zerg_Evolution_Chamber 11835; Zerg_Queens_Nest 20365; Zerg_Sunken_Colony 4725; Zerg_Spore_Colony 0; Zerg_Expansion 2525; Zerg_Hydralisk_Den 8190; Zerg_Greater_Spire 0; Zerg_Expansion2 6675; Zerg_Lair 9640; Zerg_Ultralisk_Cavern 25760; Zerg_Spire 17540; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 2940; Zerg_Extractor 3065; Zerg_Creep_Colony 11885; Zerg_Evolution_Chamber 17545; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 13150; Zerg_Spore_Colony 0; Zerg_Expansion 2545; Zerg_Hydralisk_Den 5475; Zerg_Greater_Spire 0; Zerg_Expansion2 15620; Zerg_Lair 7970; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9525; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 17718; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3086; Zerg_Extractor 6474; Zerg_Creep_Colony 7380; Zerg_Evolution_Chamber 10432; Zerg_Queens_Nest 16296; Zerg_Sunken_Colony 8040; Zerg_Spore_Colony 0; Zerg_Expansion 2598; Zerg_Hydralisk_Den 8662; Zerg_Greater_Spire 0; Zerg_Expansion2 4284; Zerg_Lair 9500; Zerg_Ultralisk_Cavern 21414; Zerg_Spire 11782; Zerg_Building_Overlord 1318; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1745; Zerg_Extractor 1375; Zerg_Creep_Colony 4955; Zerg_Evolution_Chamber 21150; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5330; Zerg_Spore_Colony 0; Zerg_Expansion 3475; Zerg_Hydralisk_Den 10345; Zerg_Greater_Spire 0; Zerg_Expansion2 3760; Zerg_Lair 9720; Zerg_Ultralisk_Cavern 0; Zerg_Spire 20310; Zerg_Building_Overlord 2000; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 3060; Zerg_Extractor 0; Zerg_Creep_Colony 4190; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4552; Zerg_Spore_Colony 0; Zerg_Expansion 2662; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7234; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2436; Zerg_Extractor 2128; Zerg_Creep_Colony 6030; Zerg_Evolution_Chamber 5848; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 20254; Zerg_Spore_Colony 6504; Zerg_Expansion 4104; Zerg_Hydralisk_Den 7838; Zerg_Greater_Spire 0; Zerg_Expansion2 9032; Zerg_Lair 3688; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5218; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 2188; Zerg_Extractor 2346; Zerg_Creep_Colony 7538; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7950; Zerg_Spore_Colony 0; Zerg_Expansion 4008; Zerg_Hydralisk_Den 6046; Zerg_Greater_Spire 0; Zerg_Expansion2 12210; Zerg_Lair 5434; Zerg_Ultralisk_Cavern 0; Zerg_Spire 12454; Zerg_Building_Overlord 1298; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 2270; Zerg_Extractor 2490; Zerg_Creep_Colony 11206; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11568; Zerg_Spore_Colony 0; Zerg_Expansion 3100; Zerg_Hydralisk_Den 4312; Zerg_Greater_Spire 0; Zerg_Expansion2 8064; Zerg_Lair 10984; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1310; Zerg_Defiler_Mound 0; 
Zerg_Hive 12846; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1820; Zerg_Extractor 6254; Zerg_Creep_Colony 6462; Zerg_Evolution_Chamber 11814; Zerg_Queens_Nest 11796; Zerg_Sunken_Colony 6832; Zerg_Spore_Colony 0; Zerg_Expansion 2948; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 15684; Zerg_Expansion2 4352; Zerg_Lair 7538; Zerg_Ultralisk_Cavern 19182; Zerg_Spire 9088; Zerg_Building_Overlord 1288; Zerg_Defiler_Mound 18218; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 2085; Zerg_Extractor 1380; Zerg_Creep_Colony 4955; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5340; Zerg_Spore_Colony 0; Zerg_Expansion 4075; Zerg_Hydralisk_Den 9740; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 8405; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1480; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2905; Zerg_Extractor 6325; Zerg_Creep_Colony 4410; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4855; Zerg_Spore_Colony 0; Zerg_Expansion 2440; Zerg_Hydralisk_Den 8165; Zerg_Greater_Spire 0; Zerg_Expansion2 7025; Zerg_Lair 7760; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9350; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2450; Zerg_Extractor 3460; Zerg_Creep_Colony 9400; Zerg_Evolution_Chamber 15710; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9835; Zerg_Spore_Colony 0; Zerg_Expansion 3315; Zerg_Hydralisk_Den 6030; Zerg_Greater_Spire 0; Zerg_Expansion2 5270; Zerg_Lair 8405; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11360; Zerg_Building_Overlord 1455; Zerg_Defiler_Mound 0; 
Zerg_Hive 24510; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3100; Zerg_Extractor 4785; Zerg_Creep_Colony 7630; Zerg_Evolution_Chamber 21260; Zerg_Queens_Nest 23275; Zerg_Sunken_Colony 8050; Zerg_Spore_Colony 0; Zerg_Expansion 2600; Zerg_Hydralisk_Den 5935; Zerg_Greater_Spire 29545; Zerg_Expansion2 4265; Zerg_Lair 8680; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10515; Zerg_Building_Overlord 1340; Zerg_Defiler_Mound 0; 
Zerg_Hive 22840; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3045; Zerg_Extractor 3615; Zerg_Creep_Colony 9175; Zerg_Evolution_Chamber 17835; Zerg_Queens_Nest 21595; Zerg_Sunken_Colony 10010; Zerg_Spore_Colony 0; Zerg_Expansion 2580; Zerg_Hydralisk_Den 5535; Zerg_Greater_Spire 0; Zerg_Expansion2 5465; Zerg_Lair 7355; Zerg_Ultralisk_Cavern 25055; Zerg_Spire 9150; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2005; Zerg_Extractor 2480; Zerg_Creep_Colony 4700; Zerg_Evolution_Chamber 18450; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7240; Zerg_Spore_Colony 0; Zerg_Expansion 3850; Zerg_Hydralisk_Den 14335; Zerg_Greater_Spire 0; Zerg_Expansion2 4035; Zerg_Lair 13205; Zerg_Ultralisk_Cavern 0; Zerg_Spire 21045; Zerg_Building_Overlord 1445; Zerg_Defiler_Mound 0; 
Zerg_Hive 27375; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3100; Zerg_Extractor 7555; Zerg_Creep_Colony 8865; Zerg_Evolution_Chamber 8755; Zerg_Queens_Nest 25935; Zerg_Sunken_Colony 11680; Zerg_Spore_Colony 9485; Zerg_Expansion 2635; Zerg_Hydralisk_Den 9775; Zerg_Greater_Spire 0; Zerg_Expansion2 5775; Zerg_Lair 8990; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11005; Zerg_Building_Overlord 1415; Zerg_Defiler_Mound 0; 
Zerg_Hive 24765; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2165; Zerg_Extractor 2310; Zerg_Creep_Colony 6560; Zerg_Evolution_Chamber 12375; Zerg_Queens_Nest 23700; Zerg_Sunken_Colony 7215; Zerg_Spore_Colony 43400; Zerg_Expansion 4225; Zerg_Hydralisk_Den 12280; Zerg_Greater_Spire 26850; Zerg_Expansion2 5695; Zerg_Lair 8260; Zerg_Ultralisk_Cavern 32270; Zerg_Spire 9790; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 57805; 
Zerg_Hive 25980; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2450; Zerg_Extractor 2490; Zerg_Creep_Colony 4505; Zerg_Evolution_Chamber 36535; Zerg_Queens_Nest 24915; Zerg_Sunken_Colony 4885; Zerg_Spore_Colony 0; Zerg_Expansion 3400; Zerg_Hydralisk_Den 10130; Zerg_Greater_Spire 0; Zerg_Expansion2 8910; Zerg_Lair 14115; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15650; Zerg_Building_Overlord 1425; Zerg_Defiler_Mound 0; 
Zerg_Hive 30078; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2818; Zerg_Extractor 3100; Zerg_Creep_Colony 8452; Zerg_Evolution_Chamber 18158; Zerg_Queens_Nest 28916; Zerg_Sunken_Colony 10872; Zerg_Spore_Colony 0; Zerg_Expansion 2270; Zerg_Hydralisk_Den 7536; Zerg_Greater_Spire 41044; Zerg_Expansion2 6364; Zerg_Lair 10590; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13902; Zerg_Building_Overlord 1404; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2130; Zerg_Extractor 3495; Zerg_Creep_Colony 9825; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 10680; Zerg_Spore_Colony 0; Zerg_Expansion 3205; Zerg_Hydralisk_Den 7670; Zerg_Greater_Spire 0; Zerg_Expansion2 5820; Zerg_Lair 6885; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15210; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 32560; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3020; Zerg_Extractor 3695; Zerg_Creep_Colony 5290; Zerg_Evolution_Chamber 18630; Zerg_Queens_Nest 30695; Zerg_Sunken_Colony 5645; Zerg_Spore_Colony 32495; Zerg_Expansion 2350; Zerg_Hydralisk_Den 9945; Zerg_Greater_Spire 0; Zerg_Expansion2 8565; Zerg_Lair 5955; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7735; Zerg_Building_Overlord 1430; Zerg_Defiler_Mound 0; 
Zerg_Hive 24722; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2178; Zerg_Extractor 2528; Zerg_Creep_Colony 7170; Zerg_Evolution_Chamber 14644; Zerg_Queens_Nest 23670; Zerg_Sunken_Colony 7600; Zerg_Spore_Colony 0; Zerg_Expansion 4454; Zerg_Hydralisk_Den 12702; Zerg_Greater_Spire 27262; Zerg_Expansion2 7518; Zerg_Lair 6144; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7676; Zerg_Building_Overlord 1310; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 3065; Zerg_Extractor 3875; Zerg_Creep_Colony 5450; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6590; Zerg_Spore_Colony 0; Zerg_Expansion 2650; Zerg_Hydralisk_Den 5755; Zerg_Greater_Spire 0; Zerg_Expansion2 9665; Zerg_Lair 5300; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2015; Zerg_Extractor 2385; Zerg_Creep_Colony 6745; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7335; Zerg_Spore_Colony 0; Zerg_Expansion 1880; Zerg_Hydralisk_Den 5840; Zerg_Greater_Spire 0; Zerg_Expansion2 3830; Zerg_Lair 5555; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7240; Zerg_Building_Overlord 1905; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3200; Zerg_Extractor 3640; Zerg_Creep_Colony 4790; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5350; Zerg_Spore_Colony 0; Zerg_Expansion 2655; Zerg_Hydralisk_Den 14720; Zerg_Greater_Spire 0; Zerg_Expansion2 13575; Zerg_Lair 7145; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8810; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3080; Zerg_Extractor 3915; Zerg_Creep_Colony 4805; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6320; Zerg_Spore_Colony 0; Zerg_Expansion 2630; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5055; Zerg_Lair 6740; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8320; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 18395; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3105; Zerg_Extractor 3705; Zerg_Creep_Colony 4730; Zerg_Evolution_Chamber 17425; Zerg_Queens_Nest 17400; Zerg_Sunken_Colony 5430; Zerg_Spore_Colony 0; Zerg_Expansion 2615; Zerg_Hydralisk_Den 13455; Zerg_Greater_Spire 20475; Zerg_Expansion2 6845; Zerg_Lair 8370; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9960; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3125; Zerg_Extractor 3635; Zerg_Creep_Colony 9545; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 10095; Zerg_Spore_Colony 0; Zerg_Expansion 2685; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7380; Zerg_Lair 5985; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7870; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3115; Zerg_Extractor 3645; Zerg_Creep_Colony 10800; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11220; Zerg_Spore_Colony 0; Zerg_Expansion 2670; Zerg_Hydralisk_Den 15445; Zerg_Greater_Spire 0; Zerg_Expansion2 8690; Zerg_Lair 9585; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11675; Zerg_Building_Overlord 1390; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3160; Zerg_Extractor 3745; Zerg_Creep_Colony 19105; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 22655; Zerg_Spore_Colony 0; Zerg_Expansion 2690; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 15585; Zerg_Lair 6390; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8310; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1635; Zerg_Extractor 1900; Zerg_Creep_Colony 6775; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7235; Zerg_Spore_Colony 0; Zerg_Expansion 4725; Zerg_Hydralisk_Den 8190; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 5835; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7520; Zerg_Building_Overlord 2235; Zerg_Defiler_Mound 0; 
Zerg_Hive 11145; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3175; Zerg_Extractor 6050; Zerg_Creep_Colony 7315; Zerg_Evolution_Chamber 13270; Zerg_Queens_Nest 10095; Zerg_Sunken_Colony 7740; Zerg_Spore_Colony 0; Zerg_Expansion 2675; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 13040; Zerg_Expansion2 4435; Zerg_Lair 7780; Zerg_Ultralisk_Cavern 15460; Zerg_Spire 9375; Zerg_Building_Overlord 1375; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3160; Zerg_Extractor 3670; Zerg_Creep_Colony 7550; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8845; Zerg_Spore_Colony 0; Zerg_Expansion 2650; Zerg_Hydralisk_Den 13665; Zerg_Greater_Spire 0; Zerg_Expansion2 5425; Zerg_Lair 6155; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7700; Zerg_Building_Overlord 1365; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 3135; Zerg_Extractor 3605; Zerg_Creep_Colony 14100; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2640; Zerg_Hydralisk_Den 7845; Zerg_Greater_Spire 0; Zerg_Expansion2 12195; Zerg_Lair 6915; Zerg_Ultralisk_Cavern 0; Zerg_Spire 13410; Zerg_Building_Overlord 1395; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3215; Zerg_Extractor 3705; Zerg_Creep_Colony 6335; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6710; Zerg_Spore_Colony 0; Zerg_Expansion 2695; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 6635; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8805; Zerg_Building_Overlord 1400; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 3185; Zerg_Extractor 0; Zerg_Creep_Colony 4275; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4625; Zerg_Spore_Colony 0; Zerg_Expansion 2690; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 7175; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1435; Zerg_Defiler_Mound 0; 
Zerg_Hive 26690; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3060; Zerg_Extractor 3125; Zerg_Creep_Colony 8855; Zerg_Evolution_Chamber 24130; Zerg_Queens_Nest 25430; Zerg_Sunken_Colony 9290; Zerg_Spore_Colony 0; Zerg_Expansion 2595; Zerg_Hydralisk_Den 14160; Zerg_Greater_Spire 31820; Zerg_Expansion2 6625; Zerg_Lair 8025; Zerg_Ultralisk_Cavern 28750; Zerg_Spire 9625; Zerg_Building_Overlord 1385; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Lurker; Zerg_Spawning_Pool 1125; Zerg_Extractor 4740; Zerg_Creep_Colony 15545; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 15975; Zerg_Spore_Colony 0; Zerg_Expansion 6635; Zerg_Hydralisk_Den 8650; Zerg_Greater_Spire 0; Zerg_Expansion2 13590; Zerg_Lair 7995; Zerg_Ultralisk_Cavern 0; Zerg_Spire 14595; Zerg_Building_Overlord 3095; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 1640; Zerg_Extractor 1990; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4395; Zerg_Hydralisk_Den 5740; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2240; Zerg_Defiler_Mound 0; 
