Protoss_Pylon2 127; Protoss_Pylon 54; Protoss_Opening ReaverDrop; Protoss_Assimilator 245; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 525; Protoss_Expansion 636; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 460; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 102; Protoss_Forge 662; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 248; 
Protoss_Pylon2 178; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 227; Protoss_Gateway 164; Protoss_Robotics_Support_Bay 403; Protoss_Expansion 137; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 349; Protoss_Fleet_Beacon 0; Protoss_Stargate 293; Protoss_Citadel_of_Adun 681; Protoss_Gateway2 399; Protoss_Forge 94; Protoss_Templar_Archives 746; Protoss_Photon_Cannon 150; Protoss_Cybernetics_Core 248; 
Protoss_Pylon2 107; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 251; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 195; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 362; Protoss_Citadel_of_Adun 402; Protoss_Gateway2 270; Protoss_Forge 213; Protoss_Templar_Archives 467; Protoss_Photon_Cannon 243; Protoss_Cybernetics_Core 318; 
Protoss_Pylon2 157; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 177; Protoss_Gateway 172; Protoss_Robotics_Support_Bay 1189; Protoss_Expansion 152; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 465; Protoss_Fleet_Beacon 0; Protoss_Stargate 837; Protoss_Citadel_of_Adun 302; Protoss_Gateway2 305; Protoss_Forge 87; Protoss_Templar_Archives 375; Protoss_Photon_Cannon 192; Protoss_Cybernetics_Core 259; 
Protoss_Pylon2 147; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 206; Protoss_Gateway 200; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 162; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 419; Protoss_Fleet_Beacon 0; Protoss_Stargate 287; Protoss_Citadel_of_Adun 306; Protoss_Gateway2 353; Protoss_Forge 89; Protoss_Templar_Archives 351; Protoss_Photon_Cannon 171; Protoss_Cybernetics_Core 242; 
Protoss_Pylon2 190; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 199; Protoss_Gateway 178; Protoss_Robotics_Support_Bay 373; Protoss_Expansion 145; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 312; Protoss_Fleet_Beacon 0; Protoss_Stargate 286; Protoss_Citadel_of_Adun 452; Protoss_Gateway2 506; Protoss_Forge 87; Protoss_Templar_Archives 497; Protoss_Photon_Cannon 160; Protoss_Cybernetics_Core 242; 
Protoss_Pylon2 125; Protoss_Pylon 48; Protoss_Opening FastLegs; Protoss_Assimilator 228; Protoss_Gateway 72; Protoss_Robotics_Support_Bay 1357; Protoss_Expansion 464; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 551; Protoss_Fleet_Beacon 2068; Protoss_Stargate 1146; Protoss_Citadel_of_Adun 306; Protoss_Gateway2 94; Protoss_Forge 385; Protoss_Templar_Archives 410; Protoss_Photon_Cannon 485; Protoss_Cybernetics_Core 234; 
Protoss_Pylon2 106; Protoss_Pylon 51; Protoss_Opening ReaverDrop; Protoss_Assimilator 132; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 302; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 210; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 164; 
Protoss_Pylon2 101; Protoss_Pylon 49; Protoss_Opening ReaverDrop; Protoss_Assimilator 131; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 285; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 209; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 252; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 160; 
Protoss_Pylon2 124; Protoss_Pylon 49; Protoss_Opening ReaverDrop; Protoss_Assimilator 98; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 276; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 212; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 307; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 152; 
Protoss_Pylon2 127; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 428; Protoss_Gateway 73; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 399; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 774; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 502; Protoss_Gateway2 96; Protoss_Forge 297; Protoss_Templar_Archives 624; Protoss_Photon_Cannon 382; Protoss_Cybernetics_Core 442; 
Protoss_Pylon2 156; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 192; Protoss_Gateway 169; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 121; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 440; Protoss_Fleet_Beacon 0; Protoss_Stargate 323; Protoss_Citadel_of_Adun 318; Protoss_Gateway2 287; Protoss_Forge 133; Protoss_Templar_Archives 359; Protoss_Photon_Cannon 180; Protoss_Cybernetics_Core 244; 
Protoss_Pylon2 170; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 192; Protoss_Gateway 157; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 145; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 396; Protoss_Fleet_Beacon 0; Protoss_Stargate 293; Protoss_Citadel_of_Adun 367; Protoss_Gateway2 311; Protoss_Forge 87; Protoss_Templar_Archives 454; Protoss_Photon_Cannon 116; Protoss_Cybernetics_Core 247; 
Protoss_Pylon2 151; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 211; Protoss_Gateway 201; Protoss_Robotics_Support_Bay 401; Protoss_Expansion 178; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 339; Protoss_Fleet_Beacon 548; Protoss_Stargate 306; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 876; Protoss_Forge 92; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 129; Protoss_Cybernetics_Core 257; 
Protoss_Pylon2 162; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 189; Protoss_Gateway 155; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 144; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 475; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 267; Protoss_Gateway2 273; Protoss_Forge 88; Protoss_Templar_Archives 357; Protoss_Photon_Cannon 175; Protoss_Cybernetics_Core 210; 
Protoss_Pylon2 123; Protoss_Pylon 50; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 73; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 262; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 332; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 130; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 190; Protoss_Gateway 160; Protoss_Robotics_Support_Bay 758; Protoss_Expansion 152; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 461; Protoss_Fleet_Beacon 0; Protoss_Stargate 265; Protoss_Citadel_of_Adun 299; Protoss_Gateway2 297; Protoss_Forge 108; Protoss_Templar_Archives 538; Protoss_Photon_Cannon 194; Protoss_Cybernetics_Core 218; 
Protoss_Pylon2 123; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 449; Protoss_Gateway 74; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 435; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 515; Protoss_Gateway2 0; Protoss_Forge 248; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 282; Protoss_Cybernetics_Core 463; 
Protoss_Pylon2 141; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 183; Protoss_Gateway 174; Protoss_Robotics_Support_Bay 737; Protoss_Expansion 121; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 449; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 273; Protoss_Gateway2 306; Protoss_Forge 162; Protoss_Templar_Archives 369; Protoss_Photon_Cannon 193; Protoss_Cybernetics_Core 222; 
Protoss_Pylon2 122; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 296; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 901; Protoss_Expansion 280; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 578; Protoss_Fleet_Beacon 1396; Protoss_Stargate 1258; Protoss_Citadel_of_Adun 356; Protoss_Gateway2 503; Protoss_Forge 217; Protoss_Templar_Archives 399; Protoss_Photon_Cannon 253; Protoss_Cybernetics_Core 315; 
Protoss_Pylon2 125; Protoss_Pylon 49; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 74; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 99; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 175; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 175; Protoss_Gateway 165; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 137; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 405; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 263; Protoss_Gateway2 313; Protoss_Forge 90; Protoss_Templar_Archives 383; Protoss_Photon_Cannon 193; Protoss_Cybernetics_Core 215; 
Protoss_Pylon2 140; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 199; Protoss_Gateway 186; Protoss_Robotics_Support_Bay 703; Protoss_Expansion 165; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 480; Protoss_Fleet_Beacon 0; Protoss_Stargate 301; Protoss_Citadel_of_Adun 326; Protoss_Gateway2 376; Protoss_Forge 88; Protoss_Templar_Archives 369; Protoss_Photon_Cannon 174; Protoss_Cybernetics_Core 256; 
Protoss_Pylon2 164; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 180; Protoss_Gateway 152; Protoss_Robotics_Support_Bay 545; Protoss_Expansion 135; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 350; Protoss_Fleet_Beacon 1008; Protoss_Stargate 864; Protoss_Citadel_of_Adun 258; Protoss_Gateway2 273; Protoss_Forge 89; Protoss_Templar_Archives 598; Protoss_Photon_Cannon 175; Protoss_Cybernetics_Core 213; 
Protoss_Pylon2 159; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 187; Protoss_Gateway 145; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 131; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 511; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 277; Protoss_Gateway2 288; Protoss_Forge 93; Protoss_Templar_Archives 420; Protoss_Photon_Cannon 174; Protoss_Cybernetics_Core 228; 
Protoss_Pylon2 188; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 198; Protoss_Gateway 180; Protoss_Robotics_Support_Bay 908; Protoss_Expansion 172; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 416; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 281; Protoss_Gateway2 305; Protoss_Forge 93; Protoss_Templar_Archives 334; Protoss_Photon_Cannon 129; Protoss_Cybernetics_Core 231; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 284; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 272; Protoss_Gateway 240; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 115; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 512; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 360; Protoss_Gateway2 362; Protoss_Forge 127; Protoss_Templar_Archives 444; Protoss_Photon_Cannon 156; Protoss_Cybernetics_Core 314; 
Protoss_Pylon2 113; Protoss_Pylon 47; Protoss_Opening ReaverDrop; Protoss_Assimilator 99; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 279; Protoss_Expansion 380; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 210; Protoss_Fleet_Beacon 0; Protoss_Stargate 377; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 440; Protoss_Forge 247; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 289; Protoss_Cybernetics_Core 161; 
Protoss_Pylon2 124; Protoss_Pylon 49; Protoss_Opening Carrier; Protoss_Assimilator 100; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 508; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 549; Protoss_Fleet_Beacon 0; Protoss_Stargate 220; Protoss_Citadel_of_Adun 246; Protoss_Gateway2 272; Protoss_Forge 442; Protoss_Templar_Archives 446; Protoss_Photon_Cannon 483; Protoss_Cybernetics_Core 167; 
Protoss_Pylon2 162; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 186; Protoss_Gateway 154; Protoss_Robotics_Support_Bay 517; Protoss_Expansion 138; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 450; Protoss_Fleet_Beacon 0; Protoss_Stargate 285; Protoss_Citadel_of_Adun 313; Protoss_Gateway2 381; Protoss_Forge 104; Protoss_Templar_Archives 371; Protoss_Photon_Cannon 184; Protoss_Cybernetics_Core 239; 
Protoss_Pylon2 128; Protoss_Pylon 50; Protoss_Opening FastDT; Protoss_Assimilator 104; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 406; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 538; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 263; Protoss_Gateway2 226; Protoss_Forge 379; Protoss_Templar_Archives 308; Protoss_Photon_Cannon 421; Protoss_Cybernetics_Core 170; 
Protoss_Pylon2 167; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 206; Protoss_Gateway 159; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 145; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 420; Protoss_Fleet_Beacon 0; Protoss_Stargate 536; Protoss_Citadel_of_Adun 284; Protoss_Gateway2 310; Protoss_Forge 93; Protoss_Templar_Archives 349; Protoss_Photon_Cannon 179; Protoss_Cybernetics_Core 225; 
Protoss_Pylon2 186; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 197; Protoss_Gateway 179; Protoss_Robotics_Support_Bay 599; Protoss_Expansion 169; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 390; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 300; Protoss_Gateway2 347; Protoss_Forge 90; Protoss_Templar_Archives 352; Protoss_Photon_Cannon 130; Protoss_Cybernetics_Core 234; 
Protoss_Pylon2 129; Protoss_Pylon 51; Protoss_Opening Carrier; Protoss_Assimilator 97; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 353; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 531; Protoss_Fleet_Beacon 0; Protoss_Stargate 213; Protoss_Citadel_of_Adun 235; Protoss_Gateway2 212; Protoss_Forge 383; Protoss_Templar_Archives 284; Protoss_Photon_Cannon 426; Protoss_Cybernetics_Core 153; 
Protoss_Pylon2 124; Protoss_Pylon 50; Protoss_Opening FastDT; Protoss_Assimilator 99; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 342; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 553; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 210; Protoss_Gateway2 225; Protoss_Forge 371; Protoss_Templar_Archives 260; Protoss_Photon_Cannon 401; Protoss_Cybernetics_Core 167; 
Protoss_Pylon2 135; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 237; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 220; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 107; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 151; Protoss_Cybernetics_Core 273; 
Protoss_Pylon2 244; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 197; Protoss_Gateway 193; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 145; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 289; Protoss_Gateway2 304; Protoss_Forge 99; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 135; Protoss_Cybernetics_Core 239; 
Protoss_Pylon2 123; Protoss_Pylon 49; Protoss_Opening FastLegs; Protoss_Assimilator 232; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 769; Protoss_Expansion 517; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 580; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 333; Protoss_Gateway2 104; Protoss_Forge 440; Protoss_Templar_Archives 394; Protoss_Photon_Cannon 508; Protoss_Cybernetics_Core 287; 
Protoss_Pylon2 138; Protoss_Pylon 57; Protoss_Opening ReaverDrop; Protoss_Assimilator 170; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 414; Protoss_Expansion 670; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 348; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 374; Protoss_Gateway2 496; Protoss_Forge 104; Protoss_Templar_Archives 562; Protoss_Photon_Cannon 451; Protoss_Cybernetics_Core 297; 
Protoss_Pylon2 132; Protoss_Pylon 54; Protoss_Opening FastLegs; Protoss_Assimilator 200; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 1207; Protoss_Expansion 376; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 592; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 275; Protoss_Gateway2 326; Protoss_Forge 120; Protoss_Templar_Archives 353; Protoss_Photon_Cannon 173; Protoss_Cybernetics_Core 215; 
Protoss_Pylon2 236; Protoss_Pylon 56; Protoss_Opening FastExpand; Protoss_Assimilator 182; Protoss_Gateway 154; Protoss_Robotics_Support_Bay 357; Protoss_Expansion 117; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 299; Protoss_Fleet_Beacon 0; Protoss_Stargate 266; Protoss_Citadel_of_Adun 529; Protoss_Gateway2 551; Protoss_Forge 130; Protoss_Templar_Archives 647; Protoss_Photon_Cannon 171; Protoss_Cybernetics_Core 223; 
Protoss_Pylon2 189; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 203; Protoss_Gateway 177; Protoss_Robotics_Support_Bay 462; Protoss_Expansion 162; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 399; Protoss_Fleet_Beacon 0; Protoss_Stargate 277; Protoss_Citadel_of_Adun 457; Protoss_Gateway2 538; Protoss_Forge 105; Protoss_Templar_Archives 573; Protoss_Photon_Cannon 137; Protoss_Cybernetics_Core 223; 
Protoss_Pylon2 127; Protoss_Pylon 51; Protoss_Opening FastLegs; Protoss_Assimilator 211; Protoss_Gateway 75; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 462; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 659; Protoss_Fleet_Beacon 0; Protoss_Stargate 292; Protoss_Citadel_of_Adun 291; Protoss_Gateway2 102; Protoss_Forge 326; Protoss_Templar_Archives 422; Protoss_Photon_Cannon 370; Protoss_Cybernetics_Core 243; 
Protoss_Pylon2 118; Protoss_Pylon 47; Protoss_Opening ReaverDrop; Protoss_Assimilator 253; Protoss_Gateway 72; Protoss_Robotics_Support_Bay 422; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 351; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 94; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 286; 
Protoss_Pylon2 153; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 195; Protoss_Gateway 182; Protoss_Robotics_Support_Bay 360; Protoss_Expansion 147; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 304; Protoss_Fleet_Beacon 0; Protoss_Stargate 285; Protoss_Citadel_of_Adun 516; Protoss_Gateway2 187; Protoss_Forge 92; Protoss_Templar_Archives 566; Protoss_Photon_Cannon 168; Protoss_Cybernetics_Core 233; 
Protoss_Pylon2 163; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 189; Protoss_Gateway 178; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 138; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 373; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 296; Protoss_Gateway2 307; Protoss_Forge 105; Protoss_Templar_Archives 395; Protoss_Photon_Cannon 150; Protoss_Cybernetics_Core 231; 
Protoss_Pylon2 123; Protoss_Pylon 47; Protoss_Opening FastDT; Protoss_Assimilator 100; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 863; Protoss_Expansion 365; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 543; Protoss_Fleet_Beacon 0; Protoss_Stargate 878; Protoss_Citadel_of_Adun 229; Protoss_Gateway2 238; Protoss_Forge 330; Protoss_Templar_Archives 271; Protoss_Photon_Cannon 371; Protoss_Cybernetics_Core 156; 
Protoss_Pylon2 123; Protoss_Pylon 48; Protoss_Opening Carrier; Protoss_Assimilator 184; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 369; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 459; Protoss_Fleet_Beacon 0; Protoss_Stargate 275; Protoss_Citadel_of_Adun 296; Protoss_Gateway2 102; Protoss_Forge 445; Protoss_Templar_Archives 340; Protoss_Photon_Cannon 474; Protoss_Cybernetics_Core 219; 
Protoss_Pylon2 116; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 209; Protoss_Gateway 167; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 159; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 421; Protoss_Fleet_Beacon 0; Protoss_Stargate 281; Protoss_Citadel_of_Adun 304; Protoss_Gateway2 378; Protoss_Forge 79; Protoss_Templar_Archives 356; Protoss_Photon_Cannon 139; Protoss_Cybernetics_Core 220; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 118; Protoss_Pylon 49; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 169; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 78; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 128; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 182; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 192; Protoss_Gateway 156; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 144; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 424; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 296; Protoss_Gateway2 272; Protoss_Forge 87; Protoss_Templar_Archives 383; Protoss_Photon_Cannon 169; Protoss_Cybernetics_Core 241; 
