Zerg_Hive 1074; Zerg_Opening unknown; Zerg_Spawning_Pool 125; Zerg_Extractor 263; Zerg_Creep_Colony 180; Zerg_Evolution_Chamber 526; Zerg_Queens_Nest 872; Zerg_Sunken_Colony 221; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 308; Zerg_Greater_Spire 0; Zerg_Expansion2 251; Zerg_Lair 597; Zerg_Ultralisk_Cavern 0; Zerg_Spire 662; Zerg_Building_Overlord 50; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 91; Zerg_Extractor 179; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 245; Zerg_Spore_Colony 0; Zerg_Expansion 126; Zerg_Hydralisk_Den 234; Zerg_Greater_Spire 0; Zerg_Expansion2 167; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 823; Zerg_Opening unknown; Zerg_Spawning_Pool 120; Zerg_Extractor 329; Zerg_Creep_Colony 190; Zerg_Evolution_Chamber 555; Zerg_Queens_Nest 777; Zerg_Sunken_Colony 208; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 388; Zerg_Greater_Spire 0; Zerg_Expansion2 165; Zerg_Lair 547; Zerg_Ultralisk_Cavern 909; Zerg_Spire 658; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 516; Zerg_Opening speedlings; Zerg_Spawning_Pool 119; Zerg_Extractor 189; Zerg_Creep_Colony 235; Zerg_Evolution_Chamber 347; Zerg_Queens_Nest 475; Zerg_Sunken_Colony 251; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 287; Zerg_Greater_Spire 0; Zerg_Expansion2 168; Zerg_Lair 242; Zerg_Ultralisk_Cavern 709; Zerg_Spire 494; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 592; Zerg_Opening speedlings; Zerg_Spawning_Pool 117; Zerg_Extractor 180; Zerg_Creep_Colony 228; Zerg_Evolution_Chamber 354; Zerg_Queens_Nest 541; Zerg_Sunken_Colony 244; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 286; Zerg_Greater_Spire 0; Zerg_Expansion2 177; Zerg_Lair 240; Zerg_Ultralisk_Cavern 900; Zerg_Spire 607; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 683; Zerg_Opening unknown; Zerg_Spawning_Pool 75; Zerg_Extractor 243; Zerg_Creep_Colony 260; Zerg_Evolution_Chamber 297; Zerg_Queens_Nest 628; Zerg_Sunken_Colony 278; Zerg_Spore_Colony 746; Zerg_Expansion 123; Zerg_Hydralisk_Den 317; Zerg_Greater_Spire 0; Zerg_Expansion2 180; Zerg_Lair 387; Zerg_Ultralisk_Cavern 847; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 960; 
Zerg_Hive 559; Zerg_Opening hydras; Zerg_Spawning_Pool 122; Zerg_Extractor 185; Zerg_Creep_Colony 243; Zerg_Evolution_Chamber 236; Zerg_Queens_Nest 514; Zerg_Sunken_Colony 259; Zerg_Spore_Colony 430; Zerg_Expansion 102; Zerg_Hydralisk_Den 258; Zerg_Greater_Spire 0; Zerg_Expansion2 172; Zerg_Lair 349; Zerg_Ultralisk_Cavern 787; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 76; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 125; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 166; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 610; Zerg_Opening speedlings; Zerg_Spawning_Pool 121; Zerg_Extractor 218; Zerg_Creep_Colony 233; Zerg_Evolution_Chamber 423; Zerg_Queens_Nest 555; Zerg_Sunken_Colony 251; Zerg_Spore_Colony 494; Zerg_Expansion 103; Zerg_Hydralisk_Den 327; Zerg_Greater_Spire 0; Zerg_Expansion2 191; Zerg_Lair 280; Zerg_Ultralisk_Cavern 821; Zerg_Spire 736; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 116; Zerg_Extractor 344; Zerg_Creep_Colony 420; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 443; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 403; Zerg_Greater_Spire 0; Zerg_Expansion2 163; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 537; Zerg_Opening speedlings; Zerg_Spawning_Pool 118; Zerg_Extractor 187; Zerg_Creep_Colony 240; Zerg_Evolution_Chamber 373; Zerg_Queens_Nest 494; Zerg_Sunken_Colony 258; Zerg_Spore_Colony 0; Zerg_Expansion 99; Zerg_Hydralisk_Den 274; Zerg_Greater_Spire 0; Zerg_Expansion2 184; Zerg_Lair 247; Zerg_Ultralisk_Cavern 709; Zerg_Spire 710; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 768; Zerg_Opening unknown; Zerg_Spawning_Pool 123; Zerg_Extractor 268; Zerg_Creep_Colony 184; Zerg_Evolution_Chamber 474; Zerg_Queens_Nest 682; Zerg_Sunken_Colony 199; Zerg_Spore_Colony 706; Zerg_Expansion 103; Zerg_Hydralisk_Den 450; Zerg_Greater_Spire 0; Zerg_Expansion2 423; Zerg_Lair 325; Zerg_Ultralisk_Cavern 0; Zerg_Spire 394; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 117; Zerg_Extractor 0; Zerg_Creep_Colony 178; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 194; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 545; Zerg_Opening lurkers; Zerg_Spawning_Pool 121; Zerg_Extractor 160; Zerg_Creep_Colony 235; Zerg_Evolution_Chamber 394; Zerg_Queens_Nest 451; Zerg_Sunken_Colony 251; Zerg_Spore_Colony 0; Zerg_Expansion 105; Zerg_Hydralisk_Den 329; Zerg_Greater_Spire 0; Zerg_Expansion2 181; Zerg_Lair 256; Zerg_Ultralisk_Cavern 0; Zerg_Spire 332; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 573; Zerg_Opening unknown; Zerg_Spawning_Pool 120; Zerg_Extractor 252; Zerg_Creep_Colony 254; Zerg_Evolution_Chamber 293; Zerg_Queens_Nest 531; Zerg_Sunken_Colony 270; Zerg_Spore_Colony 461; Zerg_Expansion 101; Zerg_Hydralisk_Den 337; Zerg_Greater_Spire 0; Zerg_Expansion2 199; Zerg_Lair 350; Zerg_Ultralisk_Cavern 900; Zerg_Spire 534; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 717; Zerg_Opening mutas; Zerg_Spawning_Pool 121; Zerg_Extractor 166; Zerg_Creep_Colony 314; Zerg_Evolution_Chamber 462; Zerg_Queens_Nest 673; Zerg_Sunken_Colony 334; Zerg_Spore_Colony 501; Zerg_Expansion 104; Zerg_Hydralisk_Den 259; Zerg_Greater_Spire 797; Zerg_Expansion2 188; Zerg_Lair 223; Zerg_Ultralisk_Cavern 954; Zerg_Spire 427; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 437; Zerg_Opening lurkers; Zerg_Spawning_Pool 116; Zerg_Extractor 174; Zerg_Creep_Colony 219; Zerg_Evolution_Chamber 215; Zerg_Queens_Nest 387; Zerg_Sunken_Colony 237; Zerg_Spore_Colony 0; Zerg_Expansion 101; Zerg_Hydralisk_Den 369; Zerg_Greater_Spire 0; Zerg_Expansion2 172; Zerg_Lair 291; Zerg_Ultralisk_Cavern 597; Zerg_Spire 619; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 508; Zerg_Opening speedlings; Zerg_Spawning_Pool 67; Zerg_Extractor 82; Zerg_Creep_Colony 259; Zerg_Evolution_Chamber 255; Zerg_Queens_Nest 468; Zerg_Sunken_Colony 274; Zerg_Spore_Colony 1004; Zerg_Expansion 142; Zerg_Hydralisk_Den 318; Zerg_Greater_Spire 0; Zerg_Expansion2 157; Zerg_Lair 339; Zerg_Ultralisk_Cavern 782; Zerg_Spire 565; Zerg_Building_Overlord 92; Zerg_Defiler_Mound 1023; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 521; Zerg_Opening unknown; Zerg_Spawning_Pool 77; Zerg_Extractor 204; Zerg_Creep_Colony 252; Zerg_Evolution_Chamber 337; Zerg_Queens_Nest 478; Zerg_Sunken_Colony 272; Zerg_Spore_Colony 0; Zerg_Expansion 126; Zerg_Hydralisk_Den 250; Zerg_Greater_Spire 0; Zerg_Expansion2 198; Zerg_Lair 305; Zerg_Ultralisk_Cavern 691; Zerg_Spire 447; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 120; Zerg_Extractor 217; Zerg_Creep_Colony 294; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 309; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 283; Zerg_Greater_Spire 0; Zerg_Expansion2 164; Zerg_Lair 435; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 623; Zerg_Opening unknown; Zerg_Spawning_Pool 121; Zerg_Extractor 215; Zerg_Creep_Colony 272; Zerg_Evolution_Chamber 463; Zerg_Queens_Nest 566; Zerg_Sunken_Colony 293; Zerg_Spore_Colony 804; Zerg_Expansion 104; Zerg_Hydralisk_Den 274; Zerg_Greater_Spire 0; Zerg_Expansion2 183; Zerg_Lair 304; Zerg_Ultralisk_Cavern 801; Zerg_Spire 744; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 673; Zerg_Opening speedlings; Zerg_Spawning_Pool 119; Zerg_Extractor 185; Zerg_Creep_Colony 233; Zerg_Evolution_Chamber 357; Zerg_Queens_Nest 616; Zerg_Sunken_Colony 253; Zerg_Spore_Colony 384; Zerg_Expansion 101; Zerg_Hydralisk_Den 300; Zerg_Greater_Spire 0; Zerg_Expansion2 174; Zerg_Lair 241; Zerg_Ultralisk_Cavern 785; Zerg_Spire 524; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 612; Zerg_Opening unknown; Zerg_Spawning_Pool 117; Zerg_Extractor 232; Zerg_Creep_Colony 272; Zerg_Evolution_Chamber 366; Zerg_Queens_Nest 569; Zerg_Sunken_Colony 296; Zerg_Spore_Colony 0; Zerg_Expansion 101; Zerg_Hydralisk_Den 347; Zerg_Greater_Spire 0; Zerg_Expansion2 182; Zerg_Lair 373; Zerg_Ultralisk_Cavern 781; Zerg_Spire 669; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 578; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 190; Zerg_Creep_Colony 241; Zerg_Evolution_Chamber 359; Zerg_Queens_Nest 513; Zerg_Sunken_Colony 259; Zerg_Spore_Colony 806; Zerg_Expansion 99; Zerg_Hydralisk_Den 287; Zerg_Greater_Spire 0; Zerg_Expansion2 172; Zerg_Lair 247; Zerg_Ultralisk_Cavern 757; Zerg_Spire 464; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 581; Zerg_Opening speedlings; Zerg_Spawning_Pool 75; Zerg_Extractor 184; Zerg_Creep_Colony 292; Zerg_Evolution_Chamber 352; Zerg_Queens_Nest 520; Zerg_Sunken_Colony 311; Zerg_Spore_Colony 0; Zerg_Expansion 135; Zerg_Hydralisk_Den 291; Zerg_Greater_Spire 0; Zerg_Expansion2 191; Zerg_Lair 236; Zerg_Ultralisk_Cavern 956; Zerg_Spire 803; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 641; Zerg_Opening hydras; Zerg_Spawning_Pool 120; Zerg_Extractor 249; Zerg_Creep_Colony 294; Zerg_Evolution_Chamber 391; Zerg_Queens_Nest 601; Zerg_Sunken_Colony 311; Zerg_Spore_Colony 568; Zerg_Expansion 103; Zerg_Hydralisk_Den 295; Zerg_Greater_Spire 0; Zerg_Expansion2 188; Zerg_Lair 352; Zerg_Ultralisk_Cavern 848; Zerg_Spire 537; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 722; Zerg_Opening mutas; Zerg_Spawning_Pool 119; Zerg_Extractor 225; Zerg_Creep_Colony 285; Zerg_Evolution_Chamber 594; Zerg_Queens_Nest 595; Zerg_Sunken_Colony 304; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 272; Zerg_Greater_Spire 0; Zerg_Expansion2 179; Zerg_Lair 448; Zerg_Ultralisk_Cavern 0; Zerg_Spire 512; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 89; Zerg_Extractor 93; Zerg_Creep_Colony 236; Zerg_Evolution_Chamber 270; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 252; Zerg_Spore_Colony 0; Zerg_Expansion 129; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 181; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 89; Zerg_Extractor 172; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 117; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 188; Zerg_Lair 289; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 665; Zerg_Opening unknown; Zerg_Spawning_Pool 118; Zerg_Extractor 300; Zerg_Creep_Colony 178; Zerg_Evolution_Chamber 519; Zerg_Queens_Nest 618; Zerg_Sunken_Colony 205; Zerg_Spore_Colony 0; Zerg_Expansion 102; Zerg_Hydralisk_Den 366; Zerg_Greater_Spire 0; Zerg_Expansion2 224; Zerg_Lair 412; Zerg_Ultralisk_Cavern 0; Zerg_Spire 615; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 92; Zerg_Extractor 302; Zerg_Creep_Colony 221; Zerg_Evolution_Chamber 433; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 236; Zerg_Spore_Colony 0; Zerg_Expansion 122; Zerg_Hydralisk_Den 349; Zerg_Greater_Spire 0; Zerg_Expansion2 177; Zerg_Lair 400; Zerg_Ultralisk_Cavern 0; Zerg_Spire 502; Zerg_Building_Overlord 52; Zerg_Defiler_Mound 0; 
Zerg_Hive 679; Zerg_Opening mutas; Zerg_Spawning_Pool 118; Zerg_Extractor 266; Zerg_Creep_Colony 177; Zerg_Evolution_Chamber 378; Zerg_Queens_Nest 637; Zerg_Sunken_Colony 193; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 323; Zerg_Greater_Spire 0; Zerg_Expansion2 233; Zerg_Lair 370; Zerg_Ultralisk_Cavern 785; Zerg_Spire 433; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 680; Zerg_Opening speedlings; Zerg_Spawning_Pool 121; Zerg_Extractor 190; Zerg_Creep_Colony 235; Zerg_Evolution_Chamber 346; Zerg_Queens_Nest 639; Zerg_Sunken_Colony 256; Zerg_Spore_Colony 379; Zerg_Expansion 104; Zerg_Hydralisk_Den 296; Zerg_Greater_Spire 0; Zerg_Expansion2 172; Zerg_Lair 246; Zerg_Ultralisk_Cavern 0; Zerg_Spire 524; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 77; Zerg_Extractor 208; Zerg_Creep_Colony 229; Zerg_Evolution_Chamber 411; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 245; Zerg_Spore_Colony 441; Zerg_Expansion 127; Zerg_Hydralisk_Den 294; Zerg_Greater_Spire 0; Zerg_Expansion2 174; Zerg_Lair 263; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 629; Zerg_Opening unknown; Zerg_Spawning_Pool 95; Zerg_Extractor 291; Zerg_Creep_Colony 244; Zerg_Evolution_Chamber 484; Zerg_Queens_Nest 587; Zerg_Sunken_Colony 259; Zerg_Spore_Colony 0; Zerg_Expansion 125; Zerg_Hydralisk_Den 345; Zerg_Greater_Spire 0; Zerg_Expansion2 170; Zerg_Lair 398; Zerg_Ultralisk_Cavern 770; Zerg_Spire 575; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening hydras; Zerg_Spawning_Pool 117; Zerg_Extractor 313; Zerg_Creep_Colony 196; Zerg_Evolution_Chamber 418; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 211; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 362; Zerg_Greater_Spire 0; Zerg_Expansion2 161; Zerg_Lair 377; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 940; Zerg_Opening unknown; Zerg_Spawning_Pool 118; Zerg_Extractor 197; Zerg_Creep_Colony 308; Zerg_Evolution_Chamber 231; Zerg_Queens_Nest 753; Zerg_Sunken_Colony 329; Zerg_Spore_Colony 428; Zerg_Expansion 100; Zerg_Hydralisk_Den 311; Zerg_Greater_Spire 0; Zerg_Expansion2 171; Zerg_Lair 253; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 465; Zerg_Opening speedlings; Zerg_Spawning_Pool 87; Zerg_Extractor 225; Zerg_Creep_Colony 240; Zerg_Evolution_Chamber 279; Zerg_Queens_Nest 408; Zerg_Sunken_Colony 257; Zerg_Spore_Colony 0; Zerg_Expansion 125; Zerg_Hydralisk_Den 371; Zerg_Greater_Spire 0; Zerg_Expansion2 164; Zerg_Lair 337; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 52; Zerg_Defiler_Mound 0; 
Zerg_Hive 667; Zerg_Opening mutas; Zerg_Spawning_Pool 119; Zerg_Extractor 232; Zerg_Creep_Colony 283; Zerg_Evolution_Chamber 346; Zerg_Queens_Nest 624; Zerg_Sunken_Colony 304; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 278; Zerg_Greater_Spire 0; Zerg_Expansion2 169; Zerg_Lair 344; Zerg_Ultralisk_Cavern 848; Zerg_Spire 502; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 701; Zerg_Opening speedlings; Zerg_Spawning_Pool 118; Zerg_Extractor 266; Zerg_Creep_Colony 189; Zerg_Evolution_Chamber 359; Zerg_Queens_Nest 657; Zerg_Sunken_Colony 205; Zerg_Spore_Colony 386; Zerg_Expansion 102; Zerg_Hydralisk_Den 384; Zerg_Greater_Spire 0; Zerg_Expansion2 257; Zerg_Lair 352; Zerg_Ultralisk_Cavern 0; Zerg_Spire 488; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 728; Zerg_Opening speedlings; Zerg_Spawning_Pool 123; Zerg_Extractor 305; Zerg_Creep_Colony 284; Zerg_Evolution_Chamber 447; Zerg_Queens_Nest 682; Zerg_Sunken_Colony 316; Zerg_Spore_Colony 477; Zerg_Expansion 104; Zerg_Hydralisk_Den 362; Zerg_Greater_Spire 0; Zerg_Expansion2 191; Zerg_Lair 500; Zerg_Ultralisk_Cavern 921; Zerg_Spire 781; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 119; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 102; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 572; Zerg_Opening speedlings; Zerg_Spawning_Pool 117; Zerg_Extractor 188; Zerg_Creep_Colony 362; Zerg_Evolution_Chamber 220; Zerg_Queens_Nest 527; Zerg_Sunken_Colony 379; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 317; Zerg_Greater_Spire 0; Zerg_Expansion2 160; Zerg_Lair 276; Zerg_Ultralisk_Cavern 685; Zerg_Spire 687; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 986; 
Zerg_Hive 503; Zerg_Opening speedlings; Zerg_Spawning_Pool 75; Zerg_Extractor 205; Zerg_Creep_Colony 342; Zerg_Evolution_Chamber 235; Zerg_Queens_Nest 462; Zerg_Sunken_Colony 377; Zerg_Spore_Colony 0; Zerg_Expansion 123; Zerg_Hydralisk_Den 340; Zerg_Greater_Spire 0; Zerg_Expansion2 160; Zerg_Lair 310; Zerg_Ultralisk_Cavern 738; Zerg_Spire 712; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 946; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 125; Zerg_Extractor 156; Zerg_Creep_Colony 170; Zerg_Evolution_Chamber 478; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 187; Zerg_Spore_Colony 507; Zerg_Expansion 106; Zerg_Hydralisk_Den 493; Zerg_Greater_Spire 0; Zerg_Expansion2 415; Zerg_Lair 360; Zerg_Ultralisk_Cavern 0; Zerg_Spire 429; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 85; Zerg_Extractor 100; Zerg_Creep_Colony 304; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 322; Zerg_Spore_Colony 0; Zerg_Expansion 181; Zerg_Hydralisk_Den 340; Zerg_Greater_Spire 0; Zerg_Expansion2 234; Zerg_Lair 285; Zerg_Ultralisk_Cavern 0; Zerg_Spire 352; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 76; Zerg_Extractor 97; Zerg_Creep_Colony 276; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 296; Zerg_Spore_Colony 0; Zerg_Expansion 163; Zerg_Hydralisk_Den 254; Zerg_Greater_Spire 0; Zerg_Expansion2 177; Zerg_Lair 217; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening fast_mutas; Zerg_Spawning_Pool 66; Zerg_Extractor 86; Zerg_Creep_Colony 262; Zerg_Evolution_Chamber 876; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 278; Zerg_Spore_Colony 0; Zerg_Expansion 133; Zerg_Hydralisk_Den 200; Zerg_Greater_Spire 0; Zerg_Expansion2 786; Zerg_Lair 378; Zerg_Ultralisk_Cavern 0; Zerg_Spire 443; Zerg_Building_Overlord 80; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 65; Zerg_Extractor 76; Zerg_Creep_Colony 266; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 320; Zerg_Spore_Colony 0; Zerg_Expansion 184; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 233; Zerg_Lair 309; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 87; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening speedlings; Zerg_Spawning_Pool 92; Zerg_Extractor 304; Zerg_Creep_Colony 294; Zerg_Evolution_Chamber 274; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 395; Zerg_Spore_Colony 310; Zerg_Expansion 134; Zerg_Hydralisk_Den 359; Zerg_Greater_Spire 0; Zerg_Expansion2 183; Zerg_Lair 393; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ; Zerg_Spawning_Pool 119; Zerg_Extractor 0; Zerg_Creep_Colony 181; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 211; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 53; Zerg_Defiler_Mound 0; 
